frame,x1,y1,x2,y2,cx,cy,visibility
43,2216.38525390625,1412.04931640625,2259.01123046875,1440.0,2237,1426,1
44,2216.351318359375,1412.0552978515625,2258.985107421875,1440.0,2237,1426,1
45,2216.37158203125,1412.1650390625,2259.07666015625,1440.0,2237,1426,1
46,2216.42822265625,1412.2108154296875,2259.04345703125,1440.0,2237,1426,1
47,2216.38330078125,1412.168212890625,2258.91748046875,1440.0,2237,1426,1
48,2216.29541015625,1412.2738037109375,2258.90283203125,1440.0,2237,1426,1
48,2379.908203125,1409.618408203125,2431.3896484375,1440.0,2405,1424,1
49,2216.57568359375,1412.28369140625,2258.998046875,1440.0,2237,1426,1
49,2379.908203125,1409.49853515625,2431.115234375,1440.0,2405,1424,1
50,2216.6181640625,1412.299560546875,2258.994140625,1440.0,2237,1426,1
50,2379.8955078125,1409.500244140625,2431.1298828125,1440.0,2405,1424,1
51,2216.60400390625,1412.302490234375,2258.96337890625,1440.0,2237,1426,1
52,2216.68359375,1412.344970703125,2258.9287109375,1440.0,2237,1426,1
52,2379.943359375,1409.58251953125,2431.31787109375,1440.0,2405,1424,1
53,2216.5712890625,1412.3388671875,2258.931640625,1440.0,2237,1426,1
54,2216.62744140625,1412.280029296875,2258.9794921875,1440.0,2237,1426,1
55,2216.546875,1412.3857421875,2258.88818359375,1440.0,2237,1426,1
56,2216.615234375,1412.455078125,2258.8486328125,1440.0,2237,1426,1
57,2216.757080078125,1412.501953125,2258.900634765625,1440.0,2237,1426,1
58,2216.73486328125,1412.5054931640625,2258.90087890625,1440.0,2237,1426,1
59,2216.712890625,1412.451171875,2258.90673828125,1440.0,2237,1426,1
60,2216.6953125,1412.4822998046875,2258.90625,1440.0,2237,1426,1
61,2216.71240234375,1412.4375,2258.92822265625,1440.0,2237,1426,1
62,2216.720703125,1412.40869140625,2258.9541015625,1440.0,2237,1426,1
63,2379.35107421875,1409.368408203125,2431.53076171875,1440.0,2405,1424,1
63,2216.468994140625,1412.5125732421875,2258.802490234375,1440.0,2237,1426,1
64,2379.337890625,1409.347900390625,2431.5380859375,1440.0,2405,1424,1
64,2216.484375,1412.49658203125,2258.85498046875,1440.0,2237,1426,1
65,2379.338623046875,1409.357177734375,2431.556396484375,1440.0,2405,1424,1
65,2216.451904296875,1412.522705078125,2258.801025390625,1440.0,2237,1426,1
66,2379.28173828125,1409.329833984375,2431.53369140625,1440.0,2405,1424,1
66,2216.5068359375,1412.4869384765625,2258.86328125,1440.0,2237,1426,1
67,2379.337890625,1409.3516845703125,2431.509765625,1440.0,2405,1424,1
67,2216.43701171875,1412.465087890625,2258.81494140625,1440.0,2237,1426,1
68,2379.27783203125,1409.326416015625,2431.5,1440.0,2405,1424,1
68,2216.4638671875,1412.465087890625,2258.8984375,1440.0,2237,1426,1
69,2379.3359375,1409.36328125,2431.5263671875,1440.0,2405,1424,1
69,2216.462158203125,1412.5,2258.832763671875,1440.0,2237,1426,1
70,2379.22998046875,1409.3057861328125,2431.48779296875,1440.0,2405,1424,1
70,2216.5078125,1412.4892578125,2258.90869140625,1440.0,2237,1426,1
71,2379.267333984375,1409.3280029296875,2431.502197265625,1440.0,2405,1424,1
71,2216.45263671875,1412.4697265625,2258.85302734375,1440.0,2237,1426,1
72,2379.31005859375,1409.34423828125,2431.490234375,1440.0,2405,1424,1
72,2216.47802734375,1412.4439697265625,2258.94580078125,1440.0,2237,1426,1
73,2379.34765625,1409.380859375,2431.50341796875,1440.0,2405,1424,1
73,2216.3984375,1412.3984375,2258.87548828125,1440.0,2237,1426,1
74,2379.36474609375,1409.3583984375,2431.51708984375,1440.0,2405,1424,1
74,2216.508056640625,1412.47998046875,2258.844970703125,1440.0,2237,1426,1
75,2379.376220703125,1409.3975830078125,2431.499755859375,1440.0,2405,1424,1
75,2216.451904296875,1412.461669921875,2258.817626953125,1440.0,2237,1426,1
76,2379.33056640625,1409.38232421875,2431.54052734375,1440.0,2405,1424,1
76,2216.505859375,1412.4619140625,2258.87109375,1440.0,2237,1426,1
77,2216.41796875,1412.4296875,2258.8740234375,1440.0,2237,1426,1
77,2379.3056640625,1409.397705078125,2431.5849609375,1440.0,2405,1424,1
78,2379.307373046875,1409.392578125,2431.556396484375,1440.0,2405,1424,1
78,2216.48681640625,1412.50634765625,2258.8544921875,1440.0,2237,1426,1
79,2379.32177734375,1409.401611328125,2431.54638671875,1440.0,2405,1424,1
79,2216.43701171875,1412.470458984375,2258.82763671875,1440.0,2237,1426,1
80,2379.3173828125,1409.388427734375,2431.5263671875,1440.0,2405,1424,1
80,2216.484619140625,1412.50732421875,2258.859130859375,1440.0,2237,1426,1
81,2379.3203125,1409.3929443359375,2431.5556640625,1440.0,2405,1424,1
81,2216.4287109375,1412.443359375,2258.8515625,1440.0,2237,1426,1
82,2379.24951171875,1409.474365234375,2431.4873046875,1440.0,2405,1424,1
82,2216.577880859375,1412.35107421875,2258.982666015625,1440.0,2237,1426,1
83,2379.240478515625,1409.3560791015625,2431.423095703125,1440.0,2405,1424,1
83,2216.578125,1412.3193359375,2258.921875,1440.0,2237,1426,1
84,2379.3115234375,1409.29833984375,2431.4677734375,1440.0,2405,1424,1
84,2216.6025390625,1412.364501953125,2258.9326171875,1440.0,2237,1426,1
85,2379.296875,1409.310546875,2431.501953125,1440.0,2405,1424,1
85,2216.57958984375,1412.4117431640625,2258.84814453125,1440.0,2237,1426,1
86,2379.27197265625,1409.29638671875,2431.31787109375,1440.0,2405,1424,1
86,2216.584228515625,1412.39111328125,2258.936767578125,1440.0,2237,1426,1
87,2379.318115234375,1409.283935546875,2431.446533203125,1440.0,2405,1424,1
87,2216.643798828125,1412.4344482421875,2258.839599609375,1440.0,2237,1426,1
88,2379.28173828125,1409.270751953125,2431.30517578125,1440.0,2405,1424,1
88,2216.6259765625,1412.4404296875,2258.9150390625,1440.0,2237,1426,1
89,2379.306640625,1409.2703857421875,2431.4501953125,1440.0,2405,1424,1
89,2216.591796875,1412.441162109375,2258.8369140625,1440.0,2237,1426,1
90,2379.24755859375,1409.212890625,2431.29248046875,1440.0,2405,1424,1
90,2216.562255859375,1412.415771484375,2258.918701171875,1440.0,2237,1426,1
91,2379.2958984375,1409.2373046875,2431.388671875,1440.0,2405,1424,1
91,2216.594482421875,1412.423583984375,2258.848388671875,1440.0,2237,1426,1
92,0.0,0.0,0.0,0.0,0,0,0
93,2464.999267578125,1282.060302734375,2513.394775390625,1344.52099609375,2489,1313,1
94,2464.911376953125,1282.911376953125,2511.993408203125,1344.143310546875,2488,1313,1
95,2464.63037109375,1283.131103515625,2511.61376953125,1343.984619140625,2488,1313,1
96,2463.18701171875,1283.92333984375,2511.640625,1345.73583984375,2487,1314,1
97,2462.73046875,1284.54345703125,2511.771484375,1347.49365234375,2487,1316,1
98,0.0,0.0,0.0,0.0,0,0,0
99,0.0,0.0,0.0,0.0,0,0,0
100,0.0,0.0,0.0,0.0,0,0,0
101,0.0,0.0,0.0,0.0,0,0,0
102,0.0,0.0,0.0,0.0,0,0,0
103,2462.70751953125,1283.03466796875,2513.02685546875,1347.755859375,2487,1315,1
104,2463.79638671875,1282.4027099609375,2513.17041015625,1347.2781982421875,2488,1314,1
105,0.0,0.0,0.0,0.0,0,0,0
106,0.0,0.0,0.0,0.0,0,0,0
107,2487.0263671875,984.99853515625,2542.6826171875,1055.7724609375,2514,1020,1
108,2450.24072265625,713.578369140625,2503.26708984375,782.120361328125,2476,747,1
109,2434.04833984375,568.791748046875,2482.30517578125,641.1357421875,2458,604,1
110,2422.97900390625,453.302978515625,2476.00732421875,527.130126953125,2449,490,1
111,2413.537841796875,328.96124267578125,2464.509521484375,395.12799072265625,2439,362,1
111,2379.497314453125,1409.004150390625,2431.642333984375,1440.0,2405,1424,1
112,2409.717529296875,291.1734619140625,2466.078369140625,356.96075439453125,2437,324,1
112,2379.5009765625,1409.15087890625,2431.3251953125,1440.0,2405,1424,1
112,2216.829345703125,1412.8514404296875,2258.294189453125,1440.0,2237,1426,1
113,2407.03173828125,243.75253295898438,2466.978515625,318.0126647949219,2437,280,1
113,2379.476318359375,1409.09912109375,2431.379150390625,1440.0,2405,1424,1
113,2216.82177734375,1412.732177734375,2258.46240234375,1440.0,2237,1426,1
114,2412.475341796875,206.42120361328125,2465.780029296875,271.1075439453125,2439,238,1
114,2216.72119140625,1412.5084228515625,2258.75,1440.0,2237,1426,1
114,2379.31787109375,1409.1549072265625,2431.27783203125,1440.0,2405,1424,1
115,2419.470458984375,162.94039916992188,2474.312255859375,237.25888061523438,2446,200,1
115,2216.66259765625,1412.5562744140625,2258.79443359375,1440.0,2237,1426,1
115,2379.330078125,1409.10302734375,2431.3203125,1440.0,2405,1424,1
116,2419.0126953125,128.55215454101562,2473.18017578125,197.60482788085938,2446,163,1
116,2216.589599609375,1412.5418701171875,2258.735107421875,1440.0,2237,1426,1
116,2379.37158203125,1409.158935546875,2431.35302734375,1440.0,2405,1424,1
117,2216.6064453125,1412.58984375,2258.62890625,1440.0,2237,1426,1
117,2420.16162109375,92.2296142578125,2473.21484375,154.02203369140625,2446,123,1
117,2379.255126953125,1409.062744140625,2431.270751953125,1440.0,2405,1424,1
118,2419.18798828125,61.546607971191406,2470.57470703125,125.12429809570312,2444,93,1
118,2216.6162109375,1412.498046875,2258.7587890625,1440.0,2237,1426,1
118,2379.36279296875,1409.1875,2431.32958984375,1440.0,2405,1424,1
119,2216.709228515625,1412.5283203125,2258.738525390625,1440.0,2237,1426,1
119,2379.3310546875,1409.14892578125,2431.27294921875,1440.0,2405,1424,1
120,2216.72900390625,1412.523193359375,2258.755859375,1440.0,2237,1426,1
120,2379.3388671875,1409.202880859375,2431.265625,1440.0,2405,1424,1
121,2216.723388671875,1412.50341796875,2258.752197265625,1440.0,2237,1426,1
121,2379.3212890625,1409.1558837890625,2431.27392578125,1440.0,2405,1424,1
122,2216.7646484375,1412.48779296875,2258.7998046875,1440.0,2237,1426,1
122,2379.353515625,1409.1551513671875,2431.328125,1440.0,2405,1424,1
123,2379.376953125,1409.1708984375,2431.296875,1440.0,2405,1424,1
123,2216.7666015625,1412.4986572265625,2258.7880859375,1440.0,2237,1426,1
124,2379.36767578125,1409.19140625,2431.3330078125,1440.0,2405,1424,1
124,2216.763427734375,1412.53125,2258.787353515625,1440.0,2237,1426,1
125,2379.36572265625,1409.2147216796875,2431.31494140625,1440.0,2405,1424,1
125,2216.76318359375,1412.53466796875,2258.78466796875,1440.0,2237,1426,1
126,2217.09423828125,1412.55224609375,2258.68115234375,1440.0,2237,1426,1
127,2464.83203125,1282.136474609375,2513.490234375,1344.911865234375,2489,1313,1
128,2464.866455078125,1282.7857666015625,2511.998779296875,1344.1864013671875,2488,1313,1
129,2464.20263671875,1283.5927734375,2511.00634765625,1344.212890625,2487,1313,1
130,2463.19580078125,1284.114990234375,2511.25,1346.051513671875,2487,1315,1
131,2463.0576171875,1284.349853515625,2511.21484375,1347.153076171875,2487,1315,1
132,0.0,0.0,0.0,0.0,0,0,0
133,0.0,0.0,0.0,0.0,0,0,0
134,0.0,0.0,0.0,0.0,0,0,0
135,0.0,0.0,0.0,0.0,0,0,0
136,0.0,0.0,0.0,0.0,0,0,0
137,0.0,0.0,0.0,0.0,0,0,0
138,0.0,0.0,0.0,0.0,0,0,0
139,0.0,0.0,0.0,0.0,0,0,0
140,0.0,0.0,0.0,0.0,0,0,0
141,0.0,0.0,0.0,0.0,0,0,0
142,0.0,0.0,0.0,0.0,0,0,0
143,0.0,0.0,0.0,0.0,0,0,0
144,0.0,0.0,0.0,0.0,0,0,0
145,0.0,0.0,0.0,0.0,0,0,0
146,0.0,0.0,0.0,0.0,0,0,0
147,0.0,0.0,0.0,0.0,0,0,0
148,0.0,0.0,0.0,0.0,0,0,0
149,0.0,0.0,0.0,0.0,0,0,0
150,0.0,0.0,0.0,0.0,0,0,0
151,0.0,0.0,0.0,0.0,0,0,0
152,0.0,0.0,0.0,0.0,0,0,0
153,0.0,0.0,0.0,0.0,0,0,0
154,0.0,0.0,0.0,0.0,0,0,0
155,0.0,0.0,0.0,0.0,0,0,0
156,0.0,0.0,0.0,0.0,0,0,0
157,0.0,0.0,0.0,0.0,0,0,0
158,0.0,0.0,0.0,0.0,0,0,0
159,0.0,0.0,0.0,0.0,0,0,0
160,0.0,0.0,0.0,0.0,0,0,0
161,0.0,0.0,0.0,0.0,0,0,0
162,0.0,0.0,0.0,0.0,0,0,0
163,0.0,0.0,0.0,0.0,0,0,0
164,0.0,0.0,0.0,0.0,0,0,0
165,0.0,0.0,0.0,0.0,0,0,0
166,0.0,0.0,0.0,0.0,0,0,0
167,1985.3792724609375,824.5552978515625,2040.7071533203125,888.6959228515625,2013,856,1
168,1983.951416015625,823.9913330078125,2039.968505859375,889.2884521484375,2011,856,1
169,1984.057373046875,822.9356689453125,2039.113037109375,889.8839111328125,2011,856,1
169,2378.53173828125,543.47412109375,2436.28369140625,605.864501953125,2407,574,1
169,2134.283935546875,207.509521484375,2188.583251953125,282.25958251953125,2161,244,1
169,2453.23193359375,686.16015625,2507.58642578125,751.37646484375,2480,718,1
170,1984.87060546875,823.6764526367188,2038.77001953125,888.2227172851562,2011,855,1
170,2378.16650390625,543.7943115234375,2436.29150390625,605.497314453125,2407,574,1
170,2135.748291015625,207.5592041015625,2188.839599609375,281.298583984375,2162,244,1
170,2452.72021484375,686.51416015625,2507.32177734375,750.84521484375,2480,718,1
171,1985.31396484375,823.8486938476562,2038.4169921875,887.5968627929688,2011,855,1
171,2377.951904296875,544.2919921875,2436.065185546875,604.5498046875,2407,574,1
171,2453.257080078125,686.1640625,2506.784912109375,751.930908203125,2480,719,1
172,1985.2313232421875,824.8492431640625,2038.0677490234375,886.9600830078125,2011,855,1
172,2378.23681640625,544.5050659179688,2436.0361328125,603.8534545898438,2407,574,1
172,2453.722412109375,686.3916015625,2506.245849609375,751.209716796875,2479,718,1
173,1985.468505859375,824.7998046875,2038.3349609375,887.401611328125,2011,856,1
173,2454.25390625,686.623291015625,2505.82421875,751.589599609375,2480,719,1
173,2377.995849609375,544.687255859375,2436.260009765625,604.062744140625,2407,574,1
174,1985.721435546875,824.7884521484375,2038.160400390625,887.7620849609375,2011,856,1
174,2454.68359375,686.7852783203125,2505.7021484375,751.497802734375,2480,719,1
174,2378.00732421875,544.716552734375,2436.4306640625,603.8560791015625,2407,574,1
175,1985.0386962890625,824.5064086914062,2038.0399169921875,887.6049194335938,2011,856,1
175,2454.38037109375,687.7327270507812,2505.60888671875,751.4137573242188,2479,719,1
175,2378.0908203125,544.8697509765625,2436.5712890625,604.1236572265625,2407,574,1
175,2135.06787109375,207.28286743164062,2188.90478515625,282.8285217285156,2161,245,1
176,1984.9666748046875,824.8663330078125,2037.6273193359375,887.7598876953125,2011,856,1
176,2454.706298828125,687.5,2505.517822265625,751.2489013671875,2480,719,1
176,2378.124267578125,544.8849487304688,2436.476806640625,603.9505004882812,2407,574,1
176,2135.140869140625,207.13687133789062,2188.865478515625,282.5165710449219,2162,244,1
177,1984.98681640625,824.810546875,2037.68115234375,887.6939697265625,2011,856,1
177,2454.65087890625,687.4532470703125,2505.5068359375,751.2889404296875,2480,719,1
177,2378.06005859375,544.895751953125,2436.47900390625,603.986083984375,2407,574,1
177,2135.052490234375,207.08810424804688,2188.871826171875,282.7065734863281,2161,244,1
178,1984.928466796875,825.2467041015625,2037.760009765625,887.8419189453125,2011,856,1
178,2454.70263671875,687.5877685546875,2505.48388671875,751.2127685546875,2480,719,1
178,2377.9794921875,545.007568359375,2436.59912109375,603.9990234375,2407,574,1
178,2135.755859375,208.2247314453125,2188.4521484375,281.8577880859375,2162,245,1
179,1984.896240234375,825.1309204101562,2037.810302734375,887.8176879882812,2011,856,1
179,2454.68896484375,687.4537353515625,2505.46826171875,751.2528076171875,2480,719,1
179,2377.9345703125,544.9910888671875,2436.6103515625,604.1302490234375,2407,574,1
179,2135.787109375,208.27340698242188,2188.4501953125,281.7727355957031,2162,245,1
180,1984.824951171875,824.9456787109375,2037.705078125,887.2120361328125,2011,856,1
180,2454.84765625,686.3101196289062,2505.7197265625,749.9174194335938,2480,718,1
180,2377.878173828125,543.6756591796875,2437.046142578125,602.4166259765625,2407,573,1
180,2135.9853515625,208.72402954101562,2188.49609375,281.9344177246094,2162,245,1
180,1964.5091552734375,545.7900390625,2014.0306396484375,601.974609375,1989,573,1
180,2215.777587890625,1211.337646484375,2262.376708984375,1259.5107421875,2239,1235,1
181,1984.8397216796875,824.9449462890625,2037.5667724609375,886.7730712890625,2011,855,1
181,2455.09228515625,686.3954467773438,2505.83154296875,749.8746948242188,2480,718,1
181,2377.886474609375,543.7813720703125,2436.709228515625,602.2110595703125,2407,572,1
181,2135.935302734375,208.80712890625,2188.404541015625,281.616455078125,2162,245,1
181,1963.806640625,545.6118774414062,2013.5625,602.9901733398438,1988,574,1
181,2215.748046875,1211.31591796875,2262.357421875,1259.51220703125,2239,1235,1
182,1984.955810546875,825.0792846679688,2037.525146484375,887.0512084960938,2011,856,1
182,2454.95458984375,686.3712158203125,2505.76025390625,749.98681640625,2480,718,1
182,2377.984130859375,543.7989501953125,2436.772216796875,602.0889892578125,2407,572,1
182,2135.833251953125,208.59710693359375,2188.426025390625,282.19781494140625,2162,245,1
182,1964.061767578125,545.4732666015625,2013.736572265625,602.3603515625,1988,573,1
183,1984.9090576171875,825.1390380859375,2037.5443115234375,887.0906982421875,2011,856,1
183,2454.8388671875,686.50439453125,2505.685546875,749.9244384765625,2480,718,1
183,2377.834716796875,543.65771484375,2436.869384765625,602.375732421875,2407,573,1
183,1963.990966796875,545.5621337890625,2013.765869140625,602.4180908203125,1988,573,1
183,2135.84033203125,208.67706298828125,2188.55908203125,282.11602783203125,2162,245,1
183,2215.7392578125,1211.32421875,2262.3603515625,1259.5146484375,2239,1235,1
184,1984.828369140625,825.054931640625,2037.591552734375,886.9503173828125,2011,856,1
184,2454.763671875,686.5899658203125,2505.6767578125,749.9180908203125,2480,718,1
184,2377.9658203125,543.712646484375,2436.671875,602.350830078125,2407,573,1
184,2135.85693359375,208.864990234375,2188.45166015625,281.9930419921875,2162,245,1
184,1964.144775390625,545.629150390625,2013.689208984375,602.636962890625,1988,574,1
185,1984.8033447265625,825.000732421875,2037.6573486328125,887.086669921875,2011,856,1
185,2454.7578125,686.534912109375,2505.7080078125,749.907470703125,2480,718,1
185,2377.83447265625,543.7451782226562,2436.53076171875,602.4562377929688,2407,573,1
185,1963.978515625,545.5850830078125,2013.88623046875,602.906494140625,1988,574,1
185,2135.99853515625,208.83056640625,2188.49658203125,281.931884765625,2162,245,1
185,2215.74853515625,1211.32177734375,2262.36083984375,1259.48828125,2239,1235,1
186,1984.887939453125,824.9463500976562,2037.613037109375,887.2883911132812,2011,856,1
186,2454.79638671875,686.6346435546875,2505.60888671875,749.8709716796875,2480,718,1
186,2377.92041015625,543.7339477539062,2436.69580078125,602.5006713867188,2407,573,1
186,2135.870849609375,208.8135986328125,2188.504638671875,282.150390625,2162,245,1
186,1963.908203125,545.5775146484375,2013.7509765625,602.9954833984375,1988,574,1
187,1984.802001953125,824.794921875,2037.665771484375,887.4375,2011,856,1
187,2454.84033203125,686.6174926757812,2505.62353515625,749.8720092773438,2480,718,1
187,2377.96875,543.7447509765625,2436.794921875,602.44921875,2407,573,1
187,1963.8099365234375,545.5682373046875,2013.7298583984375,603.099609375,1988,574,1
187,2135.57177734375,208.63137817382812,2188.51806640625,282.1830749511719,2162,245,1
187,2215.771484375,1211.29638671875,2262.392578125,1259.5146484375,2239,1235,1
188,1984.67529296875,824.7158203125,2037.78173828125,887.417724609375,2011,856,1
188,2377.99365234375,543.7106323242188,2436.72509765625,602.3738403320312,2407,573,1
188,2454.9716796875,686.487548828125,2505.689453125,749.859619140625,2480,718,1
188,1963.8441162109375,545.5811767578125,2013.6734619140625,602.8948974609375,1988,574,1
188,2135.666015625,208.57257080078125,2188.5546875,282.110107421875,2162,245,1
189,1984.873291015625,824.9317626953125,2037.802001953125,887.4296875,2011,856,1
189,2453.5703125,690.3553466796875,2506.0048828125,755.1407470703125,2479,722,1
189,2377.828125,545.2359619140625,2434.74609375,603.7122802734375,2406,574,1
189,2135.989013671875,208.7738037109375,2188.527587890625,281.9354248046875,2162,245,1
190,1984.878173828125,824.9749755859375,2037.906005859375,887.2462158203125,2011,856,1
190,2453.54248046875,690.33837890625,2505.9462890625,755.08984375,2479,722,1
190,2377.844482421875,545.305419921875,2434.647216796875,603.6666259765625,2406,574,1
190,2136.05419921875,208.98037719726562,2188.53076171875,281.5720520019531,2162,245,1
191,1984.86669921875,824.970458984375,2037.900390625,887.3116455078125,2011,856,1
191,2453.58251953125,690.3406982421875,2505.94384765625,754.9591064453125,2479,722,1
191,2377.85693359375,545.3038330078125,2434.5947265625,603.6246337890625,2406,574,1
191,2136.4189453125,210.0513916015625,2188.556640625,281.20928955078125,2162,245,1
191,2215.76904296875,1211.306640625,2262.35009765625,1259.44921875,2239,1235,1
192,1984.8831787109375,824.9818115234375,2037.9593505859375,887.4412841796875,2011,856,1
192,2453.6650390625,690.295654296875,2505.96875,754.853271484375,2479,722,1
192,2377.859375,545.32958984375,2434.5888671875,603.624267578125,2406,574,1
192,2137.13623046875,211.60775756835938,2188.6220703125,279.8500061035156,2162,245,1
193,1984.880859375,824.9443969726562,2037.941650390625,887.2776489257812,2011,856,1
193,2453.70751953125,690.29345703125,2506.0146484375,754.69580078125,2479,722,1
193,2377.8583984375,545.3057861328125,2434.59765625,603.586669921875,2406,574,1
193,2137.7509765625,211.94000244140625,2188.5849609375,279.47088623046875,2163,245,1
193,2215.75439453125,1211.299560546875,2262.37255859375,1259.461669921875,2239,1235,1
194,1984.88427734375,824.8916015625,2037.98388671875,887.450439453125,2011,856,1
194,2453.81005859375,690.4464111328125,2505.96923828125,754.6180419921875,2479,722,1
194,2377.848876953125,545.27587890625,2434.599853515625,603.630859375,2406,574,1
194,2137.71484375,211.97372436523438,2188.5869140625,279.4884338378906,2163,245,1
195,1984.826904296875,824.8463134765625,2038.024658203125,887.5137939453125,2011,856,1
195,2453.823486328125,690.45947265625,2505.983154296875,754.600830078125,2479,722,1
195,2377.86279296875,545.2601928710938,2434.60986328125,603.6077270507812,2406,574,1
195,2137.729248046875,211.91586303710938,2188.589111328125,279.5102233886719,2163,245,1
196,1984.92626953125,825.0297241210938,2038.01123046875,887.1144409179688,2011,856,1
196,2453.85400390625,690.4976806640625,2505.95654296875,754.5596923828125,2479,722,1
196,2377.87939453125,545.2860107421875,2434.56103515625,603.556884765625,2406,574,1
196,2137.98046875,213.07028198242188,2188.57177734375,278.8337707519531,2163,245,1
196,2215.811279296875,1211.265625,2262.386474609375,1259.41845703125,2239,1235,1
197,1984.896728515625,824.961669921875,2038.0380859375,887.26904296875,2011,856,1
197,2453.849365234375,690.3841552734375,2505.976806640625,754.5621337890625,2479,722,1
197,2377.86328125,545.282470703125,2434.6005859375,603.648193359375,2406,574,1
197,2138.01416015625,213.044921875,2188.58251953125,278.88623046875,2163,245,1
197,2215.78271484375,1211.238037109375,2262.38330078125,1259.44775390625,2239,1235,1
198,1984.925537109375,824.9962158203125,2038.040283203125,887.1905517578125,2011,856,1
198,2453.8408203125,690.3953857421875,2505.9638671875,754.5572509765625,2479,722,1
198,2377.8623046875,545.2877807617188,2434.5830078125,603.6538696289062,2406,574,1
198,2138.037109375,213.0919189453125,2188.5751953125,278.8377685546875,2163,245,1
