frame,x1,y1,x2,y2,cx,cy,visibility
8,1189.8579,129.64554,1236.9902,199.63202,1213,164,1
8,1421.2552,44.2493,1474.1031,104.409485,1447,74,1
8,1432.7217,619.46204,1482.3667,682.94446,1457,651,1
9,1504.2196,1063.7378,1550.1666,1125.9209,1527,1094,1
9,1189.8728,129.5675,1236.8943,199.88461,1213,164,1
9,1421.4614,44.124313,1474.1548,104.439835,1447,74,1
9,1433.1045,619.66876,1482.4453,682.92084,1457,651,1
10,1503.9424,1063.6582,1550.206,1125.9309,1527,1094,1
10,1189.8713,129.56714,1236.8892,199.86127,1213,164,1
10,1421.416,44.02797,1474.1499,104.43056,1447,74,1
10,1433.2144,619.6648,1482.5049,682.98755,1457,651,1
10,797.6356,632.4957,840.0304,686.10266,818,659,1
11,1503.8655,1063.3328,1550.2502,1126.1465,1527,1094,1
11,1189.8611,129.5586,1236.916,199.77985,1213,164,1
11,1421.4138,44.057053,1474.116,104.42192,1447,74,1
11,2029.0503,962.3905,2085.0752,1072.7638,2057,1017,1
11,1433.3511,619.7583,1482.4854,683.06177,1457,651,1
12,1503.8694,1063.859,1550.1284,1126.003,1526,1094,1
12,1189.7441,129.5112,1236.9824,199.84402,1213,164,1
12,1421.0444,43.81685,1474.1367,104.58174,1447,74,1
12,2438.3132,844.295,2491.547,915.13885,2464,879,1
12,1432.7263,619.43774,1482.5071,683.2095,1457,651,1
13,1503.9031,1063.7968,1550.0469,1126.1017,1526,1094,1
13,1189.8295,129.49716,1236.924,199.88687,1213,164,1
13,1421.1279,43.53221,1474.2207,104.58511,1447,74,1
13,2419.6152,695.04407,2474.2617,765.9606,2446,730,1
13,1432.9158,619.63257,1482.3704,683.1106,1457,651,1
14,2389.2114,524.7031,2442.7397,591.9783,2415,558,1
14,1503.9058,1063.8286,1550.0283,1126.082,1526,1094,1
14,1189.8586,129.55002,1236.9021,199.82626,1213,164,1
14,1421.4269,43.895905,1474.2125,104.4263,1447,74,1
14,1433.1027,619.68933,1482.3309,682.8629,1457,651,1
15,2372.803,428.6985,2425.4934,498.81946,2399,463,1
15,1503.8884,1063.8658,1550.0286,1126.2455,1526,1095,1
15,1189.8696,129.58185,1236.9014,199.85309,1213,164,1
15,1421.3975,43.786224,1474.2349,104.428406,1447,74,1
15,1433.124,619.7134,1482.1858,682.72644,1457,651,1
16,1503.9907,1063.8938,1550.0674,1126.3904,1527,1095,1
16,1189.8813,129.55719,1236.9185,199.76767,1213,164,1
16,2352.79,325.1914,2404.3477,396.25403,2378,360,1
16,1421.2708,43.774887,1474.2253,104.466995,1447,74,1
16,1433.1453,619.63184,1482.2361,682.7761,1457,651,1
17,2343.1782,223.86761,2395.024,299.80585,2369,261,1
17,1503.9878,1063.8602,1550.0815,1126.2091,1527,1095,1
17,1189.8596,129.57108,1236.9314,199.87341,1213,164,1
17,1421.2828,43.765762,1474.2235,104.46355,1447,74,1
17,1433.231,619.74146,1482.2009,682.6803,1457,651,1
18,1503.8062,1063.8146,1550.0562,1126.2921,1526,1095,1
18,1189.8479,129.58185,1236.883,199.75049,1213,164,1
18,1421.4946,43.96895,1474.1965,104.32799,1447,74,1
18,1433.4207,619.8416,1482.364,682.63947,1457,651,1
18,797.8817,631.5854,840.13513,685.2823,819,658,1
19,1503.7263,1063.8054,1550.0237,1126.1062,1526,1094,1
19,1189.8516,129.56769,1236.8721,199.7555,1213,164,1
19,1421.5957,43.978348,1474.2065,104.30286,1447,74,1
19,1433.3273,619.8744,1482.3585,682.7677,1457,651,1
19,797.84625,631.56854,840.13055,685.4609,818,658,1
20,1503.8752,1063.8502,1549.8889,1125.9769,1526,1094,1
20,1189.8127,129.49503,1236.9397,199.82864,1213,164,1
20,1421.3005,43.640564,1474.2556,104.50986,1447,74,1
20,2314.409,71.56329,2364.7576,142.58368,2339,107,1
20,1433.0042,619.667,1482.3098,682.8491,1457,651,1
21,1503.7732,1063.845,1549.905,1126.0417,1526,1094,1
21,1189.8374,129.49384,1236.9612,199.84497,1213,164,1
21,1421.3008,43.641556,1474.2593,104.506805,1447,74,1
21,1433.1514,619.7069,1482.4136,682.8519,1457,651,1
22,1503.8965,1063.7749,1550.2754,1126.353,1527,1095,1
22,1189.9102,129.54028,1236.896,199.75562,1213,164,1
22,2300.8848,12.027721,2350.6367,76.31322,2325,44,1
22,1421.2793,43.780365,1474.2056,104.49013,1447,74,1
22,1433.4408,619.6587,1482.4689,682.6958,1457,651,1
23,1503.9524,1063.7886,1550.2673,1126.2451,1527,1095,1
23,1189.9095,129.5427,1236.8927,199.74377,1213,164,1
23,2297.207,0.0,2346.2617,59.833694,2321,29,1
23,1421.2915,43.771057,1474.2158,104.493805,1447,74,1
23,1433.3835,619.635,1482.2771,682.5073,1457,651,1
24,1503.9692,1063.8268,1550.147,1126.4222,1527,1095,1
24,2286.6377,0.0,2338.0732,35.221634,2312,17,1
24,1189.918,129.58173,1236.8359,199.71317,1213,164,1
24,1421.3783,43.84964,1474.2045,104.390564,1447,74,1
24,1433.3556,619.6747,1482.2064,682.42957,1457,651,1
24,1063.874,697.8292,1117.1221,749.6063,1090,723,1
25,1503.887,1063.8193,1550.1797,1126.294,1527,1095,1
25,1189.9341,129.60144,1236.8274,199.73318,1213,164,1
25,1421.3813,43.846436,1474.1982,104.387375,1447,74,1
25,1433.3987,619.68787,1482.218,682.39417,1457,651,1
25,1063.8586,697.7581,1117.1375,749.43756,1090,723,1
26,1503.8347,1063.8184,1550.044,1126.3821,1526,1095,1
26,1189.8752,129.56645,1236.8628,199.84254,1213,164,1
26,1421.2484,43.710785,1474.2521,104.46811,1447,74,1
26,1433.3993,619.6687,1482.4415,682.70557,1457,651,1
27,1503.7776,1063.7502,1550.0342,1126.1797,1526,1094,1
27,1189.8896,129.57066,1236.8291,199.77415,1213,164,1
27,1421.3533,43.726486,1474.2654,104.43808,1447,74,1
27,1433.285,619.704,1482.4469,682.81494,1457,651,1
28,1503.8362,1063.7888,1549.9839,1126.0886,1526,1094,1
28,1189.8589,129.54576,1236.8442,199.82307,1213,164,1
28,1421.3354,43.700592,1474.2651,104.45575,1447,74,1
28,1433.0459,619.6953,1482.3452,682.76904,1457,651,1
29,1503.7863,1063.5906,1549.9738,1126.1663,1526,1094,1
29,1189.8995,129.58359,1236.8837,199.68903,1213,164,1
29,1421.2776,43.720078,1474.2961,104.52168,1447,74,1
29,1433.3611,619.737,1482.4812,682.8189,1457,651,1
30,1503.8115,1063.654,1549.9517,1126.3499,1526,1095,1
30,1189.9167,129.6266,1236.8999,199.72484,1213,164,1
30,1421.0093,43.65764,1474.2905,104.57219,1447,74,1
30,1433.4431,619.70935,1482.4607,682.7311,1457,651,1
31,1503.8442,1063.4592,1550.2021,1126.488,1527,1094,1
31,1189.9481,129.70224,1236.8715,199.63211,1213,164,1
31,1420.8728,43.720078,1474.2561,104.5587,1447,74,1
31,1433.5037,619.71484,1482.2112,682.58203,1457,651,1
32,1503.8618,1063.4492,1550.1509,1126.6099,1527,1095,1
32,1189.9884,129.7444,1236.8224,199.4865,1213,164,1
32,1420.63,43.79567,1474.2408,104.60039,1447,74,1
32,1433.4355,619.6697,1482.1846,682.6643,1457,651,1
33,1503.9817,1063.7761,1550.1511,1126.5935,1527,1095,1
33,1189.98,129.80585,1236.7515,199.34238,1213,164,1
33,1420.3022,43.677887,1474.3081,104.779205,1447,74,1
33,1433.1208,619.50525,1482.2703,682.6813,1457,651,1
34,1504.0354,1063.8225,1550.2048,1126.6929,1527,1095,1
34,1190.0123,129.84186,1236.6881,199.25323,1213,164,1
34,1420.115,43.77777,1474.3213,104.805954,1447,74,1
34,1433.2053,619.5845,1482.4734,682.86865,1457,651,1
35,1504.1094,1063.9006,1550.1138,1126.388,1527,1095,1
35,1190.1354,129.94379,1236.5348,199.03546,1213,164,1
35,1420.1492,43.86908,1474.3303,104.752594,1447,74,1
35,798.81683,631.8733,840.5385,683.8098,819,657,1
35,858.42804,384.28625,905.5817,435.57837,882,409,1
35,1433.0676,619.5947,1482.4563,682.85,1457,651,1
36,1504.1792,1063.8982,1550.0715,1126.3035,1527,1095,1
36,1420.968,46.418655,1473.9978,104.25456,1447,75,1
36,1190.2247,130.05786,1236.4366,199.0701,1213,164,1
36,798.8365,631.9695,840.5511,683.7783,819,657,1
36,858.4005,384.37512,905.4801,435.8888,881,410,1
36,1432.9447,619.5388,1482.3724,682.83325,1457,651,1
37,1504.3197,1063.6016,1549.7096,1125.9666,1527,1094,1
37,1190.238,130.13235,1236.3577,199.15842,1213,164,1
37,1421.496,42.8696,1474.2457,104.04434,1447,73,1
37,1433.1592,619.604,1482.188,682.6991,1457,651,1
38,1504.4102,1063.651,1549.7305,1126.0985,1527,1094,1
38,1190.2506,130.16022,1236.3624,199.07623,1213,164,1
38,1421.4435,42.861923,1474.2504,104.076355,1447,73,1
38,1433.2261,619.54517,1482.2046,682.70166,1457,651,1
38,797.70984,631.4534,840.2367,686.5544,818,659,1
39,1504.373,1063.6235,1549.6658,1125.8486,1527,1094,1
39,1190.2571,130.16867,1236.3438,199.10794,1213,164,1
39,1421.5435,42.986633,1474.2468,104.05739,1447,73,1
39,1433.0111,619.50073,1482.1923,682.75964,1457,651,1
40,1504.418,1063.6085,1549.698,1125.7863,1527,1094,1
40,1190.2495,130.15564,1236.3523,199.1034,1213,164,1
40,1421.5569,43.034195,1474.2341,104.04753,1447,73,1
40,1433.1096,619.57935,1482.342,682.90405,1457,651,1
41,1504.7699,1063.5638,1549.5619,1125.3885,1527,1094,1
41,1190.2578,130.17766,1236.3481,199.10844,1213,164,1
41,1421.6116,43.02942,1474.2405,103.993805,1447,73,1
41,1433.3088,619.66565,1482.2996,682.6603,1457,651,1
41,882.81586,362.93173,930.1806,420.14444,906,391,1
42,1504.7603,1063.5708,1549.5742,1125.3921,1527,1094,1
42,1190.258,130.18347,1236.3569,199.11957,1213,164,1
42,1421.6147,43.021545,1474.2388,103.99136,1447,73,1
42,1433.4106,619.71545,1482.3181,682.6395,1457,651,1
42,882.8165,362.93237,930.1758,420.14612,906,391,1
43,1190.2964,130.23138,1236.3223,199.04346,1213,164,1
43,1504.8914,1063.6284,1549.5359,1125.0581,1527,1094,1
43,1421.6418,43.16664,1474.2102,103.95717,1447,73,1
43,1433.3478,619.67926,1482.2516,682.48517,1457,651,1
44,1190.2961,130.24022,1236.3186,199.04698,1213,164,1
44,1504.831,1063.617,1549.5071,1125.0442,1527,1094,1
44,1421.649,43.17462,1474.2081,103.95068,1447,73,1
44,1433.3552,619.68176,1482.2512,682.4845,1457,651,1
45,1190.5693,129.798,1236.2529,198.53275,1213,164,1
45,1506.5588,1062.679,1550.3044,1124.2214,1528,1093,1
45,1421.5293,43.191666,1474.2632,103.85135,1447,73,1
45,1433.5697,619.7834,1482.3959,682.5236,1457,651,1
45,797.271,632.49133,839.32495,682.68176,818,657,1
46,1190.5623,129.79434,1236.2502,198.52347,1213,164,1
46,1506.5564,1062.7094,1550.324,1124.2389,1528,1093,1
46,1421.5748,43.17401,1474.2701,103.87242,1447,73,1
46,1433.6255,619.7344,1482.3828,682.4774,1458,651,1
46,797.3432,632.5274,839.3272,682.65875,818,657,1
47,1190.6534,129.94891,1236.1642,198.44153,1213,164,1
47,1506.5098,1062.8395,1550.6318,1124.4552,1528,1093,1
47,1421.7048,43.144913,1474.2126,103.82503,1447,73,1
47,797.18744,631.92773,839.1962,683.03687,818,657,1
47,1433.5391,619.75916,1482.1956,682.3026,1457,651,1
48,1190.6111,129.92441,1236.1904,198.45468,1213,164,1
48,1506.5487,1062.8708,1550.6854,1124.4695,1528,1093,1
48,1421.7153,43.16333,1474.2087,103.80873,1447,73,1
48,1433.4717,619.7376,1482.2368,682.40436,1457,651,1
48,797.1398,631.9908,839.1582,683.12823,818,657,1
49,1190.5554,129.84116,1236.2693,198.62933,1213,164,1
49,1506.9851,1062.5342,1551.7383,1123.8711,1529,1093,1
49,1421.6177,42.99913,1474.2773,103.88539,1447,73,1
49,1433.5576,619.79285,1482.2129,682.37415,1457,651,1
50,1190.5125,129.83191,1236.2744,198.64844,1213,164,1
50,1507.1205,1062.4475,1551.7618,1123.7815,1529,1093,1
50,1421.6139,43.03206,1474.2743,103.88788,1447,73,1
50,1433.6252,619.83075,1482.4177,682.60114,1458,651,1
50,797.0243,632.50964,839.1488,684.0958,818,658,1
51,1190.5494,129.88544,1236.2198,198.58932,1213,164,1
51,1507.0994,1062.4366,1551.7361,1123.8395,1529,1093,1
51,1421.7141,43.130234,1474.2693,103.85579,1447,73,1
51,1433.5469,619.8733,1482.4285,682.6677,1457,651,1
51,797.0005,632.4707,839.15515,684.0134,818,658,1
52,1190.5349,129.85223,1236.2239,198.5697,1213,164,1
52,1507.2534,1062.3977,1551.793,1123.6189,1529,1093,1
52,1421.7186,43.141113,1474.2731,103.84918,1447,73,1
52,1433.4248,619.8233,1482.3574,682.6473,1457,651,1
52,797.04846,632.44556,839.1544,683.99084,818,658,1
53,1190.5256,129.90329,1236.2029,198.6077,1213,164,1
53,1506.9824,1062.9784,1551.7715,1124.1163,1529,1093,1
53,1421.7335,43.139633,1474.2716,103.86957,1448,73,1
53,1433.4985,619.8202,1482.4458,682.62695,1457,651,1
54,1190.5024,129.86258,1236.2231,198.65155,1213,164,1
54,1507.0359,1063.0168,1551.791,1124.0217,1529,1093,1
54,1421.6371,43.053726,1474.2721,103.897964,1447,73,1
54,1433.5752,619.79407,1482.4302,682.5687,1458,651,1
55,1190.4619,129.74016,1236.3525,198.69847,1213,164,1
55,1421.4651,42.96202,1474.3005,104.07506,1447,73,1
55,1508.3718,1063.633,1552.0396,1125.1077,1530,1094,1
55,1433.3453,619.71387,1482.2382,682.6074,1457,651,1
56,1190.5327,129.95383,1236.185,198.5698,1213,164,1
56,1421.7744,42.98784,1474.2573,103.78212,1448,73,1
56,1510.5537,1064.8145,1551.2671,1125.6177,1530,1095,1
56,1433.5381,619.8436,1482.1389,682.5194,1457,651,1
57,1190.7036,130.18312,1235.9404,198.3289,1213,164,1
57,1421.956,43.537888,1474.0991,103.73071,1448,73,1
57,1510.2935,1064.8926,1551.9011,1126.1565,1531,1095,1
57,1433.1959,619.7512,1482.087,683.0471,1457,651,1
58,1190.7125,130.1918,1235.8707,198.20053,1213,164,1
58,1421.9641,43.633774,1474.0725,103.69786,1448,73,1
58,1433.4578,619.87646,1482.1055,682.81396,1457,651,1
58,1510.9526,1065.4911,1552.0916,1126.9637,1531,1096,1
59,1190.696,130.2385,1235.886,198.20956,1213,164,1
59,1421.9319,43.73526,1474.0613,103.683624,1447,73,1
59,1510.8945,1065.426,1552.06,1126.862,1531,1096,1
59,1433.3657,619.8767,1482.106,682.86646,1457,651,1
60,1190.6353,130.07867,1235.9971,198.29181,1213,164,1
60,1421.8981,43.703796,1474.1129,103.87921,1448,73,1
60,1433.091,619.77783,1482.0946,683.2107,1457,651,1
60,1511.8345,1064.6892,1552.4365,1126.8853,1532,1095,1
61,1190.6144,130.04353,1236.0294,198.19188,1213,164,1
61,1421.886,43.6286,1474.1213,103.885895,1448,73,1
61,1433.0603,619.79126,1482.0891,683.2615,1457,651,1
61,1511.6162,1064.709,1552.3726,1126.9365,1531,1095,1
62,1190.6376,130.07349,1235.9982,198.28052,1213,164,1
62,1421.8818,43.57074,1474.1355,103.90405,1448,73,1
62,1432.7495,619.79346,1482.1138,683.104,1457,651,1
62,1511.9965,1064.6506,1552.7682,1127.0391,1532,1095,1
63,1190.6394,130.07605,1235.9944,198.2821,1213,164,1
63,1421.7087,43.56183,1474.1111,103.908966,1447,73,1
63,1432.7452,619.8214,1482.0922,683.1222,1457,651,1
63,1511.9448,1064.6185,1552.8062,1127.0231,1532,1095,1
64,1190.7332,130.32808,1235.7661,197.958,1213,164,1
64,1421.9556,43.710464,1474.1045,103.67415,1448,73,1
64,1507.4915,1062.8875,1550.9543,1125.832,1529,1094,1
64,1774.2102,992.78015,1829.6716,1058.966,1801,1025,1
64,1433.1013,619.92725,1482.0806,682.6201,1457,651,1
65,1190.742,130.28484,1235.8511,198.05513,1213,164,1
65,1421.884,43.69342,1474.0925,103.707886,1447,73,1
65,1506.5076,1063.7598,1550.1155,1126.3843,1528,1095,1
65,1432.6421,619.75867,1482.0361,682.87415,1457,651,1
66,1190.7561,130.30258,1235.8142,197.98581,1213,164,1
66,1421.9421,43.916687,1474.0403,103.69208,1447,73,1
66,1504.887,1062.7776,1549.8499,1126.5798,1527,1094,1
67,1190.8479,130.53763,1235.5583,197.84464,1213,164,1
67,1422.1233,44.00746,1473.9827,103.490616,1448,73,1
67,1506.7788,1061.7382,1551.7075,1126.2535,1529,1093,1
68,1190.8207,130.47577,1235.6403,197.88092,1213,164,1
68,1422.2144,43.895416,1474.0234,103.567245,1448,73,1
68,1503.29,1060.262,1552.1782,1126.45,1527,1093,1
69,1190.8054,130.45401,1235.6575,197.7796,1213,164,1
69,1422.21,43.908035,1474.0254,103.56952,1448,73,1
69,1502.8926,1060.1792,1552.106,1126.4661,1527,1093,1
70,1190.8135,130.46713,1235.6396,197.91104,1213,164,1
70,1422.2166,43.870224,1474.0627,103.57901,1448,73,1
70,1505.316,1062.0559,1551.6007,1127.126,1528,1094,1
70,1091.9109,715.1627,1130.4055,764.8651,1111,740,1
71,1190.8099,130.37848,1235.7423,197.93408,1213,164,1
71,1421.9255,43.883194,1474.0374,103.7393,1447,73,1
71,1704.0984,928.76447,1760.1477,1039.1082,1732,983,1
71,1505.1958,1062.9883,1551.1909,1125.7485,1528,1094,1
72,1190.8319,130.43158,1235.7384,197.90607,1213,164,1
72,1422.0701,43.842636,1474.031,103.660934,1448,73,1
72,1504.3091,1063.3011,1552.0552,1126.0419,1528,1094,1
73,1190.9336,130.50755,1235.7095,197.82564,1213,164,1
73,1422.2505,43.974396,1474.2134,103.650986,1448,73,1
73,1506.4034,1062.5148,1551.4166,1125.6722,1528,1094,1
74,1190.8684,130.42368,1235.7463,197.84674,1213,164,1
74,1422.1627,43.901123,1474.2333,103.71622,1448,73,1
74,1506.1804,1062.5519,1550.5393,1126.0104,1528,1094,1
75,1190.8469,130.4086,1235.7556,197.87256,1213,164,1
75,1422.1399,44.189423,1474.1992,103.67218,1448,73,1
75,1506.1626,1063.3582,1549.7993,1125.8494,1527,1094,1
76,1190.7551,130.28668,1235.8547,198.01392,1213,164,1
76,1422.1952,44.074677,1474.2584,103.78058,1448,73,1
76,1505.1199,1062.5115,1549.8035,1125.7463,1527,1094,1
76,876.9304,840.357,938.76624,933.30414,907,886,1
77,1190.7246,130.1896,1235.9343,197.97763,1213,164,1
77,874.3506,836.4114,939.4823,919.0469,906,877,1
77,1422.1174,43.994965,1474.2883,103.81125,1448,73,1
77,1504.6731,1062.3639,1550.0002,1125.7977,1527,1094,1
78,1190.682,130.11053,1235.9813,198.21674,1213,164,1
78,1421.9846,43.8743,1474.3286,103.93996,1448,73,1
78,1504.5286,1061.687,1550.4739,1125.9043,1527,1093,1
78,868.686,832.3484,938.3416,914.9734,903,873,1
79,1190.7136,130.20688,1235.9141,198.17996,1213,164,1
79,1502.3657,1062.115,1549.1606,1125.845,1525,1093,1
79,1421.926,43.851837,1474.3152,103.842316,1448,73,1
80,1190.6477,130.05127,1236.043,198.36615,1213,164,1
80,1421.8164,43.80916,1474.3486,103.8918,1448,73,1
80,1503.3003,1062.3154,1549.5659,1125.52,1526,1093,1
81,1190.6794,130.06049,1236.0623,198.41196,1213,164,1
81,1421.8077,43.797592,1474.3514,103.89981,1448,73,1
81,1503.2557,1062.4019,1549.8593,1125.6477,1526,1094,1
82,1190.6714,130.06259,1235.9988,198.40164,1213,164,1
82,1421.8351,43.84839,1474.3741,103.92026,1448,73,1
82,1503.268,1062.6259,1549.4899,1126.0004,1526,1094,1
83,1190.7129,130.03607,1236.013,198.26709,1213,164,1
83,1422.0153,43.450638,1474.3522,103.9691,1448,73,1
83,1504.1338,1062.1028,1550.106,1125.74,1527,1093,1
84,1190.6534,130.08469,1236.1884,198.4963,1213,164,1
84,1422.2363,43.634247,1474.3569,103.885956,1448,73,1
84,1504.163,1061.2742,1549.83,1125.5764,1526,1093,1
85,1190.6995,130.17442,1236.1746,198.18892,1213,164,1
85,1505.2739,1060.7987,1550.4114,1124.7206,1527,1092,1
85,1422.4319,43.89705,1474.3098,103.70085,1448,73,1
86,1190.7065,130.11234,1236.1816,198.31076,1213,164,1
86,1505.5742,1061.189,1550.8589,1125.0249,1528,1093,1
86,1422.3748,43.93402,1474.2976,103.76016,1448,73,1
87,1190.7087,130.12662,1236.1636,198.31839,1213,164,1
87,1505.5295,1061.237,1550.8296,1125.0339,1528,1093,1
87,1422.2341,43.914627,1474.281,103.75647,1448,73,1
88,1190.7327,130.11884,1236.1833,198.33118,1213,164,1
88,1422.2632,44.091797,1474.2153,103.748245,1448,73,1
88,1505.5493,1061.2255,1550.6655,1125.1373,1528,1093,1
89,1190.7538,130.11382,1236.2716,198.38524,1213,164,1
89,1505.4027,1060.4912,1550.8688,1124.9062,1528,1092,1
89,1422.2386,44.01924,1474.2218,103.77779,1448,73,1
90,1190.7316,130.0923,1236.1835,198.38191,1213,164,1
90,1504.6926,1060.3816,1550.8391,1124.6384,1527,1092,1
90,1422.4185,44.043503,1474.2441,103.7401,1448,73,1
91,1190.644,130.36421,1236.0334,198.27367,1213,164,1
91,1422.4075,44.147003,1474.2239,103.69299,1448,73,1
91,1504.9398,1060.5918,1551.0817,1124.27,1528,1092,1
92,1190.5414,130.40662,1235.9586,198.29352,1213,164,1
92,1506.4353,1062.875,1551.1677,1124.9512,1528,1093,1
92,1422.4297,43.933,1474.2119,103.72435,1448,73,1
93,1190.395,130.58981,1235.8718,198.34726,1213,164,1
93,1422.4172,44.325043,1474.1707,103.70972,1448,74,1
93,1506.763,1063.2543,1550.9597,1124.9528,1528,1094,1
94,1190.5786,130.27023,1236.0061,198.42856,1213,164,1
94,1506.6687,1061.2722,1552.533,1125.22,1529,1093,1
94,1422.4033,43.77588,1474.2612,103.768906,1448,73,1
95,1190.551,130.61528,1235.9453,198.50871,1213,164,1
95,1505.6553,1062.3685,1552.8574,1125.5599,1529,1093,1
95,1422.4966,44.02823,1474.1958,103.7269,1448,73,1
96,1190.6509,130.80896,1235.8218,198.42615,1213,164,1
96,1506.2004,1062.0588,1553.0735,1125.5901,1529,1093,1
96,1422.603,44.111008,1474.2114,103.63141,1448,73,1
97,1190.5798,130.65375,1235.9089,198.38116,1213,164,1
97,1505.136,1062.1636,1552.8176,1125.3901,1528,1093,1
97,1422.4789,44.040344,1474.1932,103.7215,1448,73,1
98,1504.6259,1062.447,1552.2506,1125.3391,1528,1093,1
98,1190.5939,130.58403,1236.0021,198.49217,1213,164,1
98,1422.5662,44.083694,1474.2161,103.66255,1448,73,1
99,1504.4751,1062.4844,1552.352,1125.2817,1528,1093,1
99,1190.5933,130.58847,1236.0098,198.51553,1213,164,1
99,1422.5667,44.063263,1474.2014,103.65848,1448,73,1
100,1504.689,1062.2583,1552.2649,1125.2698,1528,1093,1
100,1190.618,130.52594,1236.0892,198.5,1213,164,1
100,1422.5438,44.088547,1474.1998,103.65451,1448,73,1
101,1504.6064,1062.7979,1551.6079,1124.8931,1528,1093,1
101,1190.5049,130.45221,1236.0518,198.60669,1213,164,1
101,1422.5543,44.093918,1474.1993,103.640335,1448,73,1
102,1504.7408,1062.9316,1551.5182,1124.9497,1528,1093,1
102,1190.4827,130.42007,1236.0325,198.53043,1213,164,1
102,1422.4141,43.89406,1474.26,103.76039,1448,73,1
102,1606.7639,893.3386,1660.2864,1004.6804,1633,949,1
103,1504.9968,1062.9822,1551.717,1124.8464,1528,1093,1
103,1190.7361,130.50592,1235.9998,198.53088,1213,164,1
103,1422.4257,43.985733,1474.2069,103.74907,1448,73,1
104,1505.1697,1062.7505,1551.7703,1124.8745,1528,1093,1
104,1190.7297,130.37436,1236.1538,198.66037,1213,164,1
104,1422.3289,43.798492,1474.2415,103.84688,1448,73,1
105,1505.0691,1062.9622,1551.625,1124.8015,1528,1093,1
105,1190.7083,130.3664,1236.1653,198.6513,1213,164,1
105,1422.3363,43.83969,1474.2367,103.83899,1448,73,1
106,1505.0938,1062.893,1551.4912,1124.7811,1528,1093,1
106,1190.9268,130.50485,1236.0916,198.43906,1213,164,1
106,1422.3779,43.843338,1474.2329,103.79913,1448,73,1
107,1504.8658,1063.1365,1551.4381,1124.669,1528,1093,1
107,1190.7158,130.41327,1236.1968,198.6688,1213,164,1
107,1422.3562,43.747955,1474.2725,103.82588,1448,73,1
107,1608.7385,915.0154,1669.0498,1005.7959,1638,960,1
108,1505.4023,1063.1802,1551.6406,1124.6973,1528,1093,1
108,1190.7534,130.47704,1236.1499,198.78017,1213,164,1
108,1422.3739,43.816696,1474.2745,103.81612,1448,73,1
109,1505.1113,1063.0732,1551.5176,1124.4961,1528,1093,1
109,1190.7683,130.49226,1236.1443,198.70699,1213,164,1
109,1422.3826,43.884537,1474.248,103.804886,1448,73,1
110,1505.3291,1062.7825,1551.5352,1124.7,1528,1093,1
110,1190.8817,130.5036,1235.8885,198.29138,1213,164,1
110,1422.698,44.280487,1474.2659,103.81654,1448,74,1
110,1314.6436,895.4722,1353.771,966.2922,1334,930,1
111,1505.1077,1062.9607,1551.4893,1124.7874,1528,1093,1
111,1190.8939,130.53195,1235.86,198.26865,1213,164,1
111,1422.79,44.39798,1474.2393,103.794586,1448,74,1
