frame,x1,y1,x2,y2,cx,cy,visibility
17,2251.457,1168.1753,2302.4111,1228.9463,2276,1198,1
17,2215.9004,1410.4336,2268.421,1440.0,2242,1425,1
18,2251.332,1168.1638,2302.5088,1229.1409,2276,1198,1
18,2215.8408,1410.382,2268.4395,1440.0,2242,1425,1
19,2251.2925,1168.1368,2302.4536,1228.9801,2276,1198,1
19,2215.8687,1410.449,2268.479,1440.0,2242,1425,1
20,2251.3772,1168.2677,2302.4172,1229.099,2276,1198,1
20,2215.849,1410.4048,2268.4565,1440.0,2242,1425,1
21,2251.2231,1168.1794,2302.495,1229.2507,2276,1198,1
21,2215.7676,1410.2944,2268.501,1440.0,2242,1425,1
22,2251.3228,1168.1962,2302.4429,1229.1205,2276,1198,1
22,2216.0193,1410.3535,2268.3967,1440.0,2242,1425,1
23,2251.3125,1168.2124,2302.463,1229.1387,2276,1198,1
23,2215.897,1410.356,2268.4956,1440.0,2242,1425,1
24,2251.3423,1168.2253,2302.4116,1229.0916,2276,1198,1
24,2215.9473,1410.3511,2268.4648,1440.0,2242,1425,1
24,1024.4529,978.94214,1067.666,1034.7834,1046,1006,1
25,2251.2417,1168.188,2302.4595,1229.1448,2276,1198,1
25,2215.847,1410.3108,2268.447,1440.0,2242,1425,1
26,2251.219,1168.1857,2302.5286,1229.203,2276,1198,1
26,2215.8433,1410.2988,2268.4546,1440.0,2242,1425,1
27,2251.205,1168.176,2302.521,1229.1775,2276,1198,1
27,2215.8247,1410.3048,2268.4731,1440.0,2242,1425,1
28,2251.334,1168.2646,2302.46,1229.1577,2276,1198,1
28,2215.8857,1410.3207,2268.4336,1440.0,2242,1425,1
29,2251.4631,1168.2437,2302.3875,1228.9165,2276,1198,1
29,2215.9546,1410.3159,2268.4912,1440.0,2242,1425,1
30,2251.5417,1168.2578,2302.4382,1228.9438,2276,1198,1
30,2216.003,1410.3022,2268.4844,1440.0,2242,1425,1
31,2251.502,1168.269,2302.4092,1228.9983,2276,1198,1
31,2215.919,1410.2749,2268.504,1440.0,2242,1425,1
32,2251.469,1168.2742,2302.4314,1229.0474,2276,1198,1
32,2215.88,1410.3057,2268.5083,1440.0,2242,1425,1
33,2251.3457,1168.227,2302.4375,1229.106,2276,1198,1
33,2215.8435,1410.279,2268.4695,1440.0,2242,1425,1
34,2251.3364,1168.2085,2302.5005,1229.1682,2276,1198,1
34,2215.8083,1410.2488,2268.5022,1440.0,2242,1425,1
35,2251.3044,1168.2007,2302.491,1229.1904,2276,1198,1
35,2215.7712,1410.2449,2268.4954,1440.0,2242,1425,1
36,2251.5176,1168.3077,2302.435,1229.1173,2276,1198,1
36,2215.8735,1410.2556,2268.4878,1440.0,2242,1425,1
37,2251.379,1168.4514,2302.6162,1229.4539,2276,1198,1
37,2215.5908,1409.6775,2263.5674,1440.0,2239,1424,1
38,2251.2766,1168.4333,2302.5754,1229.499,2276,1198,1
38,2215.5862,1409.6443,2263.5881,1440.0,2239,1424,1
39,2251.3945,1168.485,2302.583,1229.4772,2276,1198,1
39,2215.088,1410.4036,2268.5776,1440.0,2241,1425,1
40,2251.3384,1168.4379,2302.5464,1229.4603,2276,1198,1
40,2215.5977,1409.6182,2263.6064,1440.0,2239,1424,1
41,2251.37,1168.4365,2302.4849,1229.4458,2276,1198,1
41,2215.6067,1409.6289,2263.5999,1440.0,2239,1424,1
42,2251.3123,1168.4095,2302.4846,1229.4706,2276,1198,1
42,2215.5684,1409.6794,2263.567,1440.0,2239,1424,1
43,2251.3408,1168.4365,2302.5107,1229.4937,2276,1198,1
43,2215.5522,1409.678,2263.5698,1440.0,2239,1424,1
44,2251.3027,1168.4375,2302.4937,1229.4761,2276,1198,1
44,2215.5803,1409.6787,2263.5588,1440.0,2239,1424,1
45,2251.23,1168.5275,2302.457,1229.5211,2276,1199,1
45,2215.5657,1409.6976,2263.5374,1440.0,2239,1424,1
46,2251.108,1168.4364,2302.4458,1229.4867,2276,1198,1
46,2215.5752,1409.6948,2263.5361,1440.0,2239,1424,1
47,2251.2004,1168.4141,2302.423,1229.5117,2276,1198,1
47,2215.5151,1409.6968,2263.5454,1440.0,2239,1424,1
48,2251.1484,1168.4517,2302.3613,1229.4927,2276,1198,1
48,2215.542,1409.7051,2263.545,1440.0,2239,1424,1
49,2251.3325,1168.5046,2302.6528,1229.6536,2276,1199,1
49,2215.4175,1409.5978,2263.606,1440.0,2239,1424,1
50,2252.0752,1168.8252,2303.3706,1229.6799,2277,1199,1
50,2215.5664,1409.373,2263.7744,1440.0,2239,1424,1
51,2252.1604,1168.8717,2303.4397,1229.6327,2277,1199,1
51,2215.2898,1410.1492,2268.7522,1440.0,2242,1425,1
52,2252.0645,1168.887,2303.2783,1229.6243,2277,1199,1
52,2215.1833,1410.1664,2268.7405,1440.0,2241,1425,1
52,1289.2009,876.343,1340.1135,963.802,1314,920,1
53,2252.177,1168.9006,2303.381,1229.6619,2277,1199,1
53,2215.247,1410.1492,2268.747,1440.0,2241,1425,1
53,1289.115,876.3386,1340.1013,964.1865,1314,920,1
54,2252.0566,1168.8555,2303.3184,1229.7031,2277,1199,1
54,2215.2002,1410.1238,2268.7363,1440.0,2241,1425,1
55,2252.039,1168.8774,2303.352,1229.6924,2277,1199,1
55,2215.2344,1410.1729,2268.666,1440.0,2241,1425,1
56,2252.081,1168.8298,2303.334,1229.666,2277,1199,1
56,2215.189,1410.1326,2268.7153,1440.0,2241,1425,1
57,2251.9607,1168.8647,2303.3445,1229.7056,2277,1199,1
57,2215.1833,1410.1465,2268.7375,1440.0,2241,1425,1
58,2252.024,1168.9043,2303.3296,1229.688,2277,1199,1
58,2215.539,1409.3877,2263.7275,1440.0,2239,1424,1
59,2251.9546,1168.8976,2303.3013,1229.7152,2277,1199,1
59,2215.5261,1409.373,2263.7332,1440.0,2239,1424,1
60,2251.9678,1168.8811,2303.3232,1229.6892,2277,1199,1
60,2215.5508,1409.3872,2263.7324,1440.0,2239,1424,1
61,2215.5488,1409.3502,2263.7627,1440.0,2239,1424,1
61,2251.9336,1168.8673,2303.3242,1229.7186,2277,1199,1
62,2215.542,1409.3774,2263.7363,1440.0,2239,1424,1
62,2251.9897,1168.907,2303.3188,1229.7053,2277,1199,1
63,2215.545,1409.3818,2263.73,1440.0,2239,1424,1
63,2252.0159,1168.906,2303.3054,1229.677,2277,1199,1
64,2251.9736,1168.8967,2303.33,1229.7234,2277,1199,1
64,2215.5122,1409.3755,2263.7349,1440.0,2239,1424,1
65,2251.9421,1168.8945,2303.361,1229.7319,2277,1199,1
65,2215.5361,1409.3711,2263.749,1440.0,2239,1424,1
65,1288.5344,875.82556,1340.302,966.923,1314,921,1
66,2215.5278,1409.3398,2263.7544,1440.0,2239,1424,1
66,2251.928,1168.9026,2303.3157,1229.7625,2277,1199,1
66,1288.5508,875.86426,1340.1147,966.8069,1314,921,1
67,2215.541,1409.3494,2263.749,1440.0,2239,1424,1
67,2251.908,1168.8865,2303.3186,1229.7424,2277,1199,1
68,2215.542,1409.3579,2263.7432,1440.0,2239,1424,1
68,2251.9443,1168.8994,2303.3018,1229.7275,2277,1199,1
68,1288.5193,875.8495,1339.9758,966.4636,1314,921,1
69,2215.1943,1410.1514,2268.669,1440.0,2241,1425,1
69,2251.9858,1168.9304,2303.308,1229.7302,2277,1199,1
69,1288.5208,875.91644,1339.8582,965.7436,1314,920,1
70,2215.2007,1410.1492,2268.7202,1440.0,2241,1425,1
70,2251.9897,1168.93,2303.3062,1229.723,2277,1199,1
70,1288.5083,875.8384,1339.8726,965.6492,1314,920,1
71,2215.5596,1409.3667,2263.745,1440.0,2239,1424,1
71,2252.0005,1168.9332,2303.312,1229.7162,2277,1199,1
71,1288.5295,876.1903,1340.175,966.31555,1314,921,1
72,2215.5242,1409.3325,2263.7854,1440.0,2239,1424,1
72,2251.9224,1168.9061,2303.3276,1229.7701,2277,1199,1
72,1288.4353,875.9319,1340.3562,966.90906,1314,921,1
73,2215.544,1409.3569,2263.748,1440.0,2239,1424,1
73,2251.988,1168.933,2303.3142,1229.7418,2277,1199,1
73,1288.4597,876.11816,1340.0325,966.32715,1314,921,1
74,2215.545,1409.365,2263.7568,1440.0,2239,1424,1
74,2251.9844,1168.9202,2303.2998,1229.7224,2277,1199,1
74,1288.428,876.10815,1340.0491,966.6467,1314,921,1
75,2215.5308,1409.3533,2263.7612,1440.0,2239,1424,1
75,2251.9265,1168.9044,2303.32,1229.7616,2277,1199,1
75,1288.429,876.11536,1340.217,966.1024,1314,921,1
76,2251.9436,1168.8918,2303.364,1229.7488,2277,1199,1
76,2215.516,1409.3353,2263.7837,1440.0,2239,1424,1
77,2251.9194,1168.8888,2303.397,1229.7635,2277,1199,1
77,2215.5066,1409.3484,2263.7732,1440.0,2239,1424,1
77,1288.6692,876.12476,1340.4211,966.02783,1314,921,1
78,2251.927,1168.8904,2303.3938,1229.7483,2277,1199,1
78,2215.523,1409.3748,2263.7534,1440.0,2239,1424,1
78,1288.7346,876.1823,1340.2556,965.7443,1314,920,1
79,1729.9501,636.65405,1773.1649,686.2417,1751,661,1
79,2215.5552,1409.3884,2263.7446,1440.0,2239,1424,1
79,2252.0034,1168.9155,2303.3809,1229.7207,2277,1199,1
79,1288.721,876.21106,1340.3772,965.91736,1314,921,1
80,2215.5566,1409.3987,2263.7393,1440.0,2239,1424,1
80,2252.0137,1168.927,2303.3916,1229.7117,2277,1199,1
80,1288.7285,876.1605,1340.2764,966.4845,1314,921,1
80,1727.1775,636.39667,1771.6777,688.082,1749,662,1
81,2215.5547,1409.3966,2263.7412,1440.0,2239,1424,1
81,2251.9995,1168.9236,2303.396,1229.7258,2277,1199,1
81,1288.7288,876.1986,1340.3936,966.5702,1314,921,1
81,1727.2751,636.33844,1771.717,687.9609,1749,662,1
82,2215.5781,1409.4148,2263.7324,1440.0,2239,1424,1
82,2252.0557,1168.9167,2303.3633,1229.6843,2277,1199,1
82,1288.9688,876.43066,1340.2949,965.11865,1314,920,1
82,1725.2351,637.3003,1770.3562,688.51636,1747,662,1
83,2215.3315,1410.2458,2268.6802,1440.0,2242,1425,1
83,2252.044,1168.9375,2303.3447,1229.6738,2277,1199,1
83,1288.9946,876.6561,1340.437,965.9142,1314,921,1
83,1722.0605,638.3504,1764.6577,692.87555,1743,665,1
84,2215.2983,1410.2374,2268.665,1440.0,2241,1425,1
84,2251.9854,1168.8918,2303.3115,1229.6853,2277,1199,1
84,1288.9705,876.6333,1340.2356,966.0945,1314,921,1
85,2215.2769,1410.2395,2268.6528,1440.0,2241,1425,1
85,2251.9443,1168.8782,2303.3408,1229.7258,2277,1199,1
85,1288.9849,876.7248,1340.4556,966.43243,1314,921,1
85,1707.6052,636.7163,1751.8894,687.9199,1729,662,1
86,2215.2817,1410.2402,2268.6558,1440.0,2241,1425,1
86,2251.9373,1168.8718,2303.343,1229.7195,2277,1199,1
86,1707.6167,636.68396,1751.999,688.1378,1729,662,1
86,1288.9335,876.65796,1340.2802,966.5813,1314,921,1
87,2215.3123,1410.2452,2268.658,1440.0,2241,1425,1
87,2251.9512,1168.8835,2303.351,1229.7161,2277,1199,1
87,1289.0087,876.7853,1340.3424,966.26135,1314,921,1
88,2215.298,1410.22,2268.6897,1440.0,2241,1425,1
88,2251.9998,1168.906,2303.322,1229.7029,2277,1199,1
88,1288.983,876.6891,1340.0123,966.0242,1314,921,1
89,2215.3013,1410.2214,2268.688,1440.0,2241,1425,1
89,2251.9949,1168.9111,2303.3225,1229.7124,2277,1199,1
89,1288.9971,876.70447,1340.1707,966.12854,1314,921,1
90,2215.2744,1410.2089,2268.6982,1440.0,2241,1425,1
90,2251.99,1168.9052,2303.305,1229.7089,2277,1199,1
90,1289.0371,876.66266,1340.1299,965.99115,1314,921,1
91,2215.301,1410.2129,2268.7048,1440.0,2242,1425,1
91,2251.9834,1168.8997,2303.333,1229.7141,2277,1199,1
91,1288.9946,876.67053,1340.1831,966.2803,1314,921,1
92,2251.5317,1174.7063,2303.4858,1224.0242,2277,1199,1
92,1289.0337,876.6212,1340.0527,965.6847,1314,921,1
93,2251.595,1174.6519,2303.3918,1224.1016,2277,1199,1
93,1289.0879,876.6588,1340.1855,965.98975,1314,921,1
94,2251.6345,1174.6848,2303.2341,1224.054,2277,1199,1
94,1289.0535,876.64685,1340.0789,965.5304,1314,921,1
95,2252.1736,1168.8665,2303.201,1229.7644,2277,1199,1
95,1289.1064,876.803,1340.1528,964.4957,1314,920,1
96,2252.1636,1168.8782,2303.146,1229.7087,2277,1199,1
96,1289.0974,876.79944,1340.1462,964.16565,1314,920,1
97,2252.1533,1168.8911,2303.1318,1229.7412,2277,1199,1
97,1289.1123,876.6532,1340.0093,965.2125,1314,920,1
98,2252.1816,1168.9001,2303.121,1229.7439,2277,1199,1
98,1289.0725,876.58234,1339.8923,965.2327,1314,920,1
99,2252.1924,1168.914,2303.1357,1229.7653,2277,1199,1
99,1289.0825,876.6793,1339.9897,965.66125,1314,921,1
100,2252.2185,1168.915,2303.0818,1229.7573,2277,1199,1
100,1289.0859,876.7134,1339.8433,965.1033,1314,920,1
101,2252.2747,1168.928,2303.0774,1229.7488,2277,1199,1
101,1289.1139,876.859,1339.7355,965.53357,1314,921,1
102,2252.3037,1168.9299,2303.0713,1229.74,2277,1199,1
102,1289.1184,876.8874,1339.571,965.1403,1314,921,1
103,2252.3616,1168.9458,2303.1033,1229.7461,2277,1199,1
103,1288.8713,876.5646,1339.5945,965.97034,1314,921,1
104,2252.354,1168.9369,2303.0957,1229.7413,2277,1199,1
104,1288.8457,876.51794,1339.3762,965.49854,1314,921,1
105,2252.3667,1168.9486,2303.0874,1229.7423,2277,1199,1
105,1288.8369,876.35095,1339.6982,967.90857,1314,922,1
106,2252.316,1168.9282,2303.0967,1229.7522,2277,1199,1
106,1288.8619,876.45764,1339.6569,967.2743,1314,921,1
107,2252.3838,1168.9597,2303.044,1229.6792,2277,1199,1
107,1288.9841,876.6787,1338.7258,968.7688,1313,922,1
108,2252.3591,1168.9083,2303.1272,1229.6974,2277,1199,1
108,1289.0322,876.87585,1338.4141,968.5934,1313,922,1
109,2252.4272,1168.9745,2303.0454,1229.6688,2277,1199,1
110,2252.3474,1168.9044,2303.047,1229.6854,2277,1199,1
111,2252.3857,1168.9188,2303.0762,1229.703,2277,1199,1
112,2252.3574,1168.9006,2303.0518,1229.6946,2277,1199,1
113,2252.3604,1168.9272,2303.043,1229.7056,2277,1199,1
114,2252.352,1169.0332,2302.899,1229.6548,2277,1199,1
115,2252.394,1169.0513,2302.898,1229.6521,2277,1199,1
116,2252.3945,1169.0459,2302.9238,1229.6755,2277,1199,1
117,2252.4067,1169.0597,2302.9116,1229.6549,2277,1199,1
118,2252.3682,1169.0376,2302.918,1229.6523,2277,1199,1
119,1268.2075,873.0867,1326.9275,978.46533,1297,925,1
119,2252.3555,1169.042,2302.9219,1229.667,2277,1199,1
120,1257.3898,866.03125,1326.664,989.595,1292,927,1
120,2252.3682,1169.0256,2302.8857,1229.6111,2277,1199,1
121,1253.9119,863.553,1326.4661,989.06885,1290,926,1
121,2252.3389,1169.0212,2302.92,1229.6458,2277,1199,1
122,2252.3403,1169.0282,2302.8872,1229.6171,2277,1199,1
123,2252.3403,1169.0144,2302.9224,1229.6455,2277,1199,1
124,2252.334,1169.0059,2302.8867,1229.6274,2277,1199,1
125,2252.2185,1168.6143,2302.7278,1229.315,2277,1198,1
126,2252.4048,1168.5354,2302.6235,1229.1704,2277,1198,1
127,2252.3745,1168.5361,2302.6392,1229.1929,2277,1198,1
128,2252.3474,1168.4937,2302.6116,1229.1489,2277,1198,1
129,2252.3403,1168.511,2302.6274,1229.196,2277,1198,1
130,2252.386,1168.521,2302.5828,1229.1094,2277,1198,1
131,2252.3735,1168.5314,2302.5845,1229.1483,2277,1198,1
132,2252.355,1168.5133,2302.5898,1229.1705,2277,1198,1
133,2252.3604,1168.5232,2302.5752,1229.158,2277,1198,1
134,2252.3809,1168.5293,2302.5835,1229.1577,2277,1198,1
135,2252.3428,1168.5078,2302.582,1229.1819,2277,1198,1
136,2252.354,1168.5056,2302.5903,1229.1765,2277,1198,1
137,2252.356,1168.5164,2302.5903,1229.1765,2277,1198,1
138,2252.4111,1168.5417,2302.5889,1229.1521,2277,1198,1
139,2252.3315,1168.521,2302.5854,1229.2207,2277,1198,1
140,2252.396,1168.5393,2302.5942,1229.1917,2277,1198,1
141,2252.3813,1168.5399,2302.585,1229.1881,2277,1198,1
142,2252.4434,1168.554,2302.5977,1229.158,2277,1198,1
143,2252.4004,1168.5304,2302.6006,1229.1718,2277,1198,1
144,2252.4043,1168.5181,2302.5977,1229.1685,2277,1198,1
145,2252.3687,1168.5161,2302.606,1229.2073,2277,1198,1
146,2252.4,1168.5365,2302.609,1229.2135,2277,1198,1
147,2252.4014,1168.5425,2302.5684,1229.1831,2277,1198,1
148,2252.4165,1168.5411,2302.56,1229.1622,2277,1198,1
149,2252.438,1168.5618,2302.56,1229.1428,2277,1198,1
150,2252.486,1168.5682,2302.573,1229.1217,2277,1198,1
151,2252.4468,1168.5399,2302.5562,1229.1088,2277,1198,1
152,2252.5356,1168.5519,2302.5474,1228.9674,2277,1198,1
153,2252.5122,1168.5583,2302.5415,1228.9795,2277,1198,1
154,2252.603,1168.5887,2302.5337,1228.8739,2277,1198,1
155,2252.5518,1168.584,2302.5332,1228.9395,2277,1198,1
156,2252.5835,1168.5823,2302.5366,1228.9128,2277,1198,1
157,2252.541,1168.5923,2302.5469,1228.9849,2277,1198,1
158,2252.5728,1168.5972,2302.5615,1228.9819,2277,1198,1
159,2252.474,1168.5579,2302.5757,1229.071,2277,1198,1
159,1183.0667,448.94012,1249.323,549.6513,1216,499,1
160,2252.4985,1168.5563,2302.5674,1229.0372,2277,1198,1
161,2252.4934,1168.5664,2302.5686,1229.0435,2277,1198,1
162,2252.5269,1168.5819,2302.5679,1229.0441,2277,1198,1
163,2252.476,1168.558,2302.5522,1229.027,2277,1198,1
164,2252.5083,1168.5774,2302.5552,1229.073,2277,1198,1
165,2252.454,1168.5703,2302.5703,1229.1191,2277,1198,1
166,2252.5293,1168.5908,2302.5703,1229.0728,2277,1198,1
167,2252.4902,1168.563,2302.5767,1229.0947,2277,1198,1
168,2252.496,1168.5498,2302.582,1229.0698,2277,1198,1
169,2252.1338,1168.5527,2302.7832,1229.1055,2277,1198,1
170,2252.1716,1168.5814,2302.7659,1229.0956,2277,1198,1
171,2252.4583,1168.5369,2302.9768,1229.023,2277,1198,1
172,2252.4397,1168.5432,2302.9973,1229.0708,2277,1198,1
173,2252.433,1168.5376,2303.0054,1229.0869,2277,1198,1
174,2252.4226,1168.5328,2303.01,1229.1014,2277,1198,1
175,2252.4497,1168.5304,2302.9858,1229.0641,2277,1198,1
176,2252.4307,1168.5432,2303.0322,1229.0813,2277,1198,1
177,2252.4102,1168.5247,2303.0098,1229.134,2277,1198,1
178,2252.4038,1168.5212,2303.0063,1229.1326,2277,1198,1
179,2252.4102,1168.5076,2302.995,1229.0984,2277,1198,1
179,2215.3452,1410.4064,2268.6685,1440.0,2242,1425,1
180,2252.4023,1168.5193,2303.0122,1229.1389,2277,1198,1
180,2215.4438,1410.2437,2268.7148,1440.0,2242,1425,1
181,2252.3772,1168.5093,2303.0154,1229.166,2277,1198,1
181,2215.122,1410.2096,2268.753,1440.0,2241,1425,1
182,2252.3777,1168.5093,2303.015,1229.1646,2277,1198,1
183,2252.3926,1168.4502,2303.0957,1229.2563,2277,1198,1
184,2252.4473,1168.4373,2303.0918,1229.283,2277,1198,1
185,2252.481,1168.4297,2303.058,1229.2871,2277,1198,1
186,2252.5227,1168.4353,2303.0037,1229.2292,2277,1198,1
187,2252.5312,1168.4126,2302.9414,1229.1057,2277,1198,1
188,2252.5232,1168.4587,2302.8567,1229.1287,2277,1198,1
189,2252.544,1168.4603,2302.8413,1229.098,2277,1198,1
190,2252.5537,1168.4757,2302.8242,1229.1158,2277,1198,1
191,2252.591,1168.4635,2302.8333,1229.1056,2277,1198,1
192,2252.6313,1168.4788,2302.795,1229.1416,2277,1198,1
193,2252.6504,1168.4991,2302.7744,1229.1093,2277,1198,1
194,2252.6802,1168.4939,2302.7617,1229.0752,2277,1198,1
195,2252.6924,1168.4717,2302.7734,1229.0488,2277,1198,1
196,2252.6973,1168.4868,2302.7695,1229.0938,2277,1198,1
197,2252.704,1168.4806,2302.7646,1229.0629,2277,1198,1
198,2252.7727,1168.5298,2302.761,1229.0205,2277,1198,1
199,2252.7559,1168.5221,2302.7349,1229.0079,2277,1198,1
200,2252.8457,1168.5532,2302.7402,1228.9214,2277,1198,1
201,2252.841,1168.538,2302.7424,1228.9027,2277,1198,1
202,2252.8525,1168.5627,2302.7476,1228.9216,2277,1198,1
203,2252.848,1168.5536,2302.7488,1228.9178,2277,1198,1
204,2252.8298,1168.5563,2302.785,1228.995,2277,1198,1
205,2252.8235,1168.5498,2302.7747,1228.9868,2277,1198,1
206,2252.825,1168.5493,2302.7805,1228.9614,2277,1198,1
207,2252.8145,1168.552,2302.772,1228.967,2277,1198,1
208,2252.835,1168.5427,2302.7793,1228.9231,2277,1198,1
209,2252.8237,1168.5248,2302.7769,1228.921,2277,1198,1
210,2252.7512,1168.478,2302.8152,1228.9736,2277,1198,1
211,2252.7427,1168.471,2302.8022,1228.9641,2277,1198,1
212,2252.7495,1168.5264,2302.769,1228.9204,2277,1198,1
213,2252.743,1168.5142,2302.76,1228.9146,2277,1198,1
214,2252.7437,1168.5315,2302.7666,1228.9502,2277,1198,1
215,2252.7231,1168.5149,2302.752,1228.9563,2277,1198,1
216,2252.6895,1168.5193,2302.7852,1229.0063,2277,1198,1
217,2252.6838,1168.4995,2302.7805,1228.9946,2277,1198,1
218,2252.6313,1168.5148,2302.7954,1229.1232,2277,1198,1
219,2252.6245,1168.4985,2302.7983,1229.1265,2277,1198,1
220,2252.6392,1168.4879,2302.811,1229.0966,2277,1198,1
221,2252.633,1168.4753,2302.804,1229.0891,2277,1198,1
222,2252.5986,1168.4915,2302.8271,1229.1902,2277,1198,1
223,2252.5955,1168.4879,2302.8254,1229.1937,2277,1198,1
224,2252.6064,1168.5004,2302.8418,1229.1869,2277,1198,1
225,2252.6418,1168.4656,2302.8088,1229.1184,2277,1198,1
226,2252.609,1168.488,2302.853,1229.1807,2277,1198,1
227,2252.602,1168.4753,2302.8452,1229.177,2277,1198,1
228,2252.7258,1168.3925,2302.589,1229.1278,2277,1198,1
229,2252.7031,1168.4014,2302.5654,1229.144,2277,1198,1
230,2252.7122,1168.4047,2302.5588,1229.1229,2277,1198,1
231,2252.7222,1168.4309,2302.5796,1229.1785,2277,1198,1
232,2252.732,1168.4202,2302.5796,1229.1658,2277,1198,1
233,2252.7412,1168.4127,2302.5747,1229.1666,2277,1198,1
234,2252.7515,1168.4141,2302.5864,1229.1323,2277,1198,1
235,1978.6094,816.18787,2041.5352,892.0541,2010,854,1
235,2252.733,1168.3995,2302.599,1229.091,2277,1198,1
235,2138.0986,211.2727,2188.8174,274.92572,2163,243,1
236,1980.7186,819.0703,2039.5995,890.2654,2010,854,1
236,2138.2456,209.62927,2189.4512,279.01617,2163,244,1
236,2252.6907,1168.3721,2302.594,1229.0776,2277,1198,1
237,1980.1565,818.04126,2039.2739,890.44165,2009,854,1
237,2136.791,207.70853,2190.0312,281.2518,2163,244,1
237,2252.669,1168.3674,2302.5996,1229.0916,2277,1198,1
238,1980.6858,817.8391,2039.2766,890.2217,2009,854,1
238,2135.8047,207.69836,2190.9521,283.22784,2163,245,1
238,2252.6697,1168.3599,2302.6091,1229.0708,2277,1198,1
239,1980.1659,813.7246,2039.7128,891.26514,2009,852,1
239,2252.6272,1168.3625,2302.5994,1229.137,2277,1198,1
239,2134.9028,205.70488,2190.5151,284.92963,2162,245,1
240,1980.1243,812.963,2039.6511,891.2284,2009,852,1
240,2252.629,1168.3643,2302.6055,1229.1226,2277,1198,1
240,2134.9893,205.70679,2190.4883,284.85303,2162,245,1
241,1980.1829,814.5291,2039.554,892.3592,2009,853,1
241,2250.8105,1174.3511,2302.0498,1224.1074,2276,1199,1
241,2134.877,207.28128,2189.5693,284.2698,2162,245,1
242,1980.1305,813.55444,2039.7806,892.97144,2009,853,1
242,2250.8203,1174.3508,2302.0493,1224.1084,2276,1199,1
243,1980.3181,812.4513,2039.7026,893.00146,2010,852,1
243,2135.1868,208.30899,2188.9417,283.1874,2162,245,1
243,2250.8,1174.3254,2302.013,1224.1052,2276,1199,1
243,2459.0867,692.43646,2503.286,746.56146,2481,719,1
244,1980.1356,812.95325,2039.8846,893.1832,2010,853,1
244,2134.7273,208.10815,2188.9001,282.04468,2161,245,1
244,2250.7886,1174.3275,2301.9873,1224.1017,2276,1199,1
244,2458.9429,692.1961,2503.1611,746.66046,2481,719,1
245,1980.7269,815.52405,2039.7748,892.6488,2010,854,1
245,2135.5688,209.11584,2189.0322,281.91785,2162,245,1
245,2250.7903,1174.4021,2301.9216,1224.03,2276,1199,1
245,2458.998,691.9833,2503.3174,746.7268,2481,719,1
246,1980.3516,814.8565,2039.7173,893.0573,2010,853,1
246,2250.7942,1174.404,2301.9304,1224.0325,2276,1199,1
246,2136.6165,209.28937,2188.8357,280.82172,2162,245,1
246,2458.9268,692.06177,2503.1997,746.6521,2481,719,1
247,1980.8171,815.9105,2039.5134,892.47546,2010,854,1
247,2250.8032,1174.4323,2301.937,1224.0048,2276,1199,1
247,2140.2686,212.61594,2188.4453,277.88058,2164,245,1
