frame,x1,y1,x2,y2,cx,cy,visibility
88,2327.3123,1213.5164,2376.32,1276.7332,2351,1245,1
88,2426.539,139.63954,2498.335,220.72972,2462,180,1
89,2327.2197,1213.57,2376.3535,1276.7887,2351,1245,1
89,2426.5579,139.6644,2498.3425,220.7182,2462,180,1
90,2327.321,1213.528,2376.3132,1276.7418,2351,1245,1
90,2426.5571,139.6348,2498.3384,220.7333,2462,180,1
91,2327.2322,1213.5657,2376.3557,1276.8142,2351,1245,1
91,2426.5151,139.65985,2498.3755,220.75967,2462,180,1
92,2327.3271,1213.5144,2376.331,1276.7507,2351,1245,1
92,2426.5469,139.65828,2498.332,220.73311,2462,180,1
93,2327.231,1213.5605,2376.3735,1276.8042,2351,1245,1
93,2426.545,139.69672,2498.3633,220.7475,2462,180,1
94,2327.3354,1213.518,2376.3394,1276.7365,2351,1245,1
94,2426.5479,139.66457,2498.3286,220.7159,2462,180,1
95,2327.2354,1213.5732,2376.3594,1276.793,2351,1245,1
95,2426.5059,139.66888,2498.3584,220.73788,2462,180,1
96,2327.3298,1213.5314,2376.319,1276.7277,2351,1245,1
96,2426.542,139.65244,2498.334,220.72974,2462,180,1
97,2327.2285,1213.5742,2376.3545,1276.7842,2351,1245,1
97,2426.5444,139.68106,2498.3452,220.7294,2462,180,1
98,2327.3333,1213.5278,2376.3186,1276.7349,2351,1245,1
98,2426.5342,139.65752,2498.3174,220.75798,2462,180,1
99,2327.2344,1213.5599,2376.354,1276.8092,2351,1245,1
99,2426.5068,139.67664,2498.335,220.76047,2462,180,1
100,2327.3267,1213.5092,2376.3345,1276.7526,2351,1245,1
100,2426.5242,139.67361,2498.3123,220.7439,2462,180,1
101,2327.2266,1213.5635,2376.372,1276.8018,2351,1245,1
101,2426.5273,139.70508,2498.3364,220.7414,2462,180,1
102,2327.3271,1213.517,2376.337,1276.7433,2351,1245,1
102,2426.5308,139.6676,2498.3179,220.7127,2462,180,1
103,2327.2275,1213.5676,2376.3564,1276.8025,2351,1245,1
103,2426.492,139.67627,2498.3552,220.73376,2462,180,1
104,2327.3887,1213.5701,2376.3086,1276.6948,2351,1245,1
104,2426.522,139.65851,2498.3345,220.71506,2462,180,1
105,2327.221,1213.5735,2376.3513,1276.7913,2351,1245,1
105,2426.5215,139.69312,2498.3457,220.72101,2462,180,1
106,2327.2886,1213.4658,2376.3203,1276.791,2351,1245,1
106,2426.647,139.66737,2498.2612,220.70518,2462,180,1
107,2327.29,1213.535,2376.37,1276.8126,2351,1245,1
107,2426.639,139.66441,2498.2864,220.77382,2462,180,1
108,2327.317,1213.5311,2376.3613,1276.8097,2351,1245,1
108,2426.6455,139.66678,2498.288,220.72458,2462,180,1
109,2327.1182,1213.4397,2376.253,1276.8752,2351,1245,1
109,2426.6455,139.74643,2498.3203,220.6149,2462,180,1
110,2327.2246,1213.5496,2376.3037,1276.8254,2351,1245,1
110,2426.5818,139.68265,2498.3933,220.8081,2462,180,1
111,2327.226,1213.5432,2376.3071,1276.8044,2351,1245,1
111,2426.6035,139.6817,2498.3486,220.74982,2462,180,1
112,2327.2407,1213.4371,2376.3452,1276.8292,2351,1245,1
112,2426.5815,139.66592,2498.3882,220.7255,2462,180,1
113,2327.2327,1213.4324,2376.363,1276.8301,2351,1245,1
113,2426.6167,139.68564,2498.2798,220.77335,2462,180,1
114,2327.4604,1213.333,2376.5278,1276.7925,2351,1245,1
114,2426.7476,139.71263,2498.269,220.7216,2462,180,1
115,2327.4597,1213.3319,2376.5325,1276.7999,2351,1245,1
115,2426.7935,139.67206,2498.294,220.72723,2462,180,1
116,2327.4644,1213.3295,2376.5356,1276.8009,2352,1245,1
116,2426.8071,139.68524,2498.2896,220.69824,2462,180,1
117,2327.476,1213.3319,2376.5347,1276.8094,2352,1245,1
117,2426.8123,139.67671,2498.3,220.71495,2462,180,1
118,2327.4736,1213.3301,2376.542,1276.8188,2352,1245,1
118,2426.8018,139.69363,2498.271,220.68124,2462,180,1
119,2327.4578,1213.3276,2376.5217,1276.7925,2351,1245,1
119,2426.821,139.69107,2498.3167,220.71396,2462,180,1
120,2327.4688,1213.2627,2376.5186,1276.7925,2351,1245,1
120,2426.8022,139.71832,2498.276,220.7001,2462,180,1
121,2327.4517,1213.2593,2376.521,1276.7815,2351,1245,1
121,2426.8225,139.68648,2498.3015,220.7183,2462,180,1
122,2327.4646,1213.2437,2376.528,1276.7915,2351,1245,1
122,2426.7788,139.68732,2498.3237,220.72833,2462,180,1
123,2327.4788,1213.2715,2376.534,1276.7822,2352,1245,1
123,2426.8032,139.6828,2498.312,220.73013,2462,180,1
124,2327.4612,1213.2593,2376.5261,1276.8057,2351,1245,1
124,2426.8008,139.69858,2498.3076,220.73007,2462,180,1
125,2327.4707,1213.2261,2376.544,1276.792,2352,1245,1
125,2426.7837,139.70978,2498.2896,220.71063,2462,180,1
126,2327.4517,1213.2356,2376.5151,1276.7927,2351,1245,1
126,2426.7734,139.71487,2498.293,220.70511,2462,180,1
127,2327.4814,1213.2058,2376.538,1276.7773,2352,1244,1
127,2426.7886,139.67892,2498.3276,220.72604,2462,180,1
128,2327.5066,1213.3041,2376.5667,1276.7767,2352,1245,1
128,2426.7954,139.6778,2498.3306,220.72253,2462,180,1
129,2327.5044,1213.2893,2376.5815,1276.7771,2352,1245,1
129,2426.7769,139.6849,2498.3218,220.72708,2462,180,1
130,2327.499,1213.31,2376.5537,1276.7822,2352,1245,1
130,2426.7634,139.6976,2498.318,220.75189,2462,180,1
131,2327.4854,1213.2948,2376.5732,1276.7806,2352,1245,1
131,2426.7693,139.70032,2498.3147,220.73059,2462,180,1
132,2327.4583,1213.2998,2376.574,1276.7952,2352,1245,1
132,2426.79,139.6912,2498.3213,220.72763,2462,180,1
133,2327.4565,1213.2898,2376.5718,1276.7991,2352,1245,1
133,2426.772,139.69843,2498.315,220.72916,2462,180,1
134,2327.4683,1213.3005,2376.542,1276.803,2352,1245,1
134,2426.7705,139.69736,2498.3145,220.73434,2462,180,1
135,2327.456,1213.2996,2376.5615,1276.802,2352,1245,1
135,2426.7688,139.69513,2498.32,220.74152,2462,180,1
136,2327.454,1213.3025,2376.566,1276.7991,2352,1245,1
136,2426.788,139.68765,2498.3267,220.73865,2462,180,1
137,2327.4385,1213.3021,2376.5615,1276.8021,2352,1245,1
137,2426.783,139.6838,2498.3333,220.7468,2462,180,1
138,2327.4365,1213.3096,2376.542,1276.8074,2351,1245,1
138,2426.7825,139.68329,2498.3333,220.74683,2462,180,1
139,2327.4294,1213.3018,2376.5554,1276.8093,2351,1245,1
139,2426.7783,139.67612,2498.337,220.75772,2462,180,1
140,2327.4238,1213.304,2376.5498,1276.8162,2351,1245,1
140,2426.7788,139.67587,2498.3364,220.7565,2462,180,1
141,2327.459,1213.2886,2376.5498,1276.8052,2352,1245,1
141,2426.7717,139.68015,2498.3386,220.75906,2462,180,1
142,2327.4634,1213.3079,2376.5337,1276.8083,2351,1245,1
142,2426.7708,139.67972,2498.34,220.76071,2462,180,1
143,2327.4597,1213.3113,2376.5447,1276.8079,2352,1245,1
143,2426.7534,139.68118,2498.356,220.77414,2462,180,1
144,2327.4502,1213.3125,2376.546,1276.8057,2351,1245,1
144,2426.7544,139.68025,2498.356,220.77336,2462,180,1
145,2327.479,1213.3074,2376.562,1276.7976,2352,1245,1
145,2426.7644,139.71213,2498.3328,220.7471,2462,180,1
146,2327.4805,1213.304,2376.5479,1276.8005,2352,1245,1
146,2426.7573,139.71072,2498.3335,220.75375,2462,180,1
147,2327.4756,1213.2888,2376.56,1276.7937,2352,1245,1
147,2426.757,139.71017,2498.3342,220.75412,2462,180,1
148,2327.4434,1213.3019,2376.5518,1276.8119,2351,1245,1
148,2426.768,139.7027,2498.3296,220.74869,2462,180,1
149,2327.4536,1213.2988,2376.5518,1276.8125,2352,1245,1
149,2426.7686,139.70303,2498.329,220.74905,2462,180,1
150,2327.4526,1213.3104,2376.5376,1276.8138,2351,1245,1
150,2426.7993,139.67886,2498.3262,220.75034,2462,180,1
151,2327.4502,1213.3026,2376.5522,1276.8153,2352,1245,1
151,2426.7764,139.67386,2498.333,220.76682,2462,180,1
152,2327.4387,1213.3044,2376.552,1276.8132,2351,1245,1
152,2426.7756,139.67729,2498.3318,220.76097,2462,180,1
153,2327.4702,1213.2925,2376.5464,1276.7969,2352,1245,1
153,2426.7944,139.6596,2498.3286,220.75632,2462,180,1
154,2327.4792,1213.3033,2376.5403,1276.8031,2352,1245,1
154,2426.797,139.65665,2498.3293,220.75699,2462,180,1
155,2327.4814,1213.3159,2376.5635,1276.7905,2352,1245,1
155,2426.8027,139.6723,2498.331,220.74634,2462,180,1
156,2327.4678,1213.3169,2376.5635,1276.7922,2352,1245,1
156,2426.8037,139.673,2498.336,220.73611,2462,180,1
157,2327.4722,1213.312,2376.5688,1276.7871,2352,1245,1
157,2426.8062,139.67123,2498.3325,220.73447,2462,180,1
158,2327.4683,1213.3108,2376.5479,1276.7976,2352,1245,1
158,2426.807,139.66971,2498.3367,220.74887,2462,180,1
159,2327.4614,1213.2993,2376.558,1276.7988,2352,1245,1
159,2426.8154,139.66937,2498.33,220.74347,2462,180,1
160,2327.4316,1213.31,2376.5479,1276.8081,2351,1245,1
160,2426.8027,139.66884,2498.338,220.74834,2462,180,1
161,2327.4424,1213.31,2376.5479,1276.8091,2351,1245,1
161,2426.8086,139.66724,2498.335,220.74554,2462,180,1
162,2327.4385,1213.3109,2376.5254,1276.8136,2351,1245,1
162,2426.788,139.69064,2498.3213,220.7493,2462,180,1
163,2327.442,1213.3002,2376.5522,1276.8075,2351,1245,1
163,2426.7905,139.68954,2498.317,220.74799,2462,180,1
164,2327.4424,1213.3079,2376.5571,1276.8044,2351,1245,1
164,2426.7954,139.68143,2498.3145,220.7439,2462,180,1
165,2327.474,1213.2966,2376.5552,1276.7976,2352,1245,1
165,2426.8018,139.68082,2498.3105,220.7395,2462,180,1
166,2327.4805,1213.3169,2376.541,1276.8005,2352,1245,1
166,2426.7847,139.68402,2498.3218,220.7514,2462,180,1
167,2327.474,1213.2976,2376.5503,1276.802,2352,1245,1
167,2426.79,139.68289,2498.3154,220.74625,2462,180,1
168,2327.438,1213.3093,2376.5479,1276.8083,2351,1245,1
168,2426.8145,139.65265,2498.3252,220.74655,2462,180,1
169,2327.4475,1213.3092,2376.5457,1276.8075,2351,1245,1
169,2426.8198,139.65167,2498.3218,220.7424,2462,180,1
170,2327.4565,1213.3147,2376.5327,1276.81,2351,1245,1
170,2426.8179,139.65189,2498.3267,220.74374,2462,180,1
171,2327.517,1213.4932,2376.2144,1276.7256,2351,1245,1
171,796.7662,1002.14307,839.68524,1049.4619,818,1025,1
172,2327.604,1213.4175,2376.3062,1276.7129,2351,1245,1
172,796.91003,1002.1438,839.7689,1049.4954,818,1025,1
173,2327.507,1213.7518,2376.4407,1276.8544,2351,1245,1
174,2327.4253,1213.692,2376.4858,1276.9242,2351,1245,1
175,2327.544,1213.7264,2376.4346,1276.7535,2351,1245,1
176,2327.5425,1213.6445,2376.4937,1276.853,2352,1245,1
177,2327.502,1213.7034,2376.5078,1276.8875,2352,1245,1
178,2327.4832,1213.7417,2376.5095,1276.8643,2351,1245,1
179,2327.567,1213.7825,2376.4448,1276.7742,2352,1245,1
180,2327.4746,1213.7781,2376.4922,1276.8586,2351,1245,1
181,2327.5068,1213.7219,2376.5122,1276.864,2352,1245,1
182,2327.467,1213.7573,2376.485,1276.8638,2351,1245,1
183,2327.5498,1213.7131,2376.4312,1276.7961,2351,1245,1
184,2327.4893,1213.7002,2376.4902,1276.8853,2351,1245,1
184,2427.2676,139.56992,2498.3506,220.63895,2462,180,1
185,2327.1753,1214.2039,2376.4956,1276.6736,2351,1245,1
186,2327.1128,1214.2017,2376.48,1276.7676,2351,1245,1
187,2327.1455,1214.1433,2376.4854,1276.6956,2351,1245,1
188,2327.1694,1214.1443,2376.475,1276.7434,2351,1245,1
188,797.0311,1001.2195,839.8956,1049.6443,818,1025,1
189,2327.1638,1214.2058,2376.494,1276.7307,2351,1245,1
189,797.04956,1001.3933,839.89026,1049.6418,818,1025,1
190,2327.1587,1214.1796,2376.4712,1276.7316,2351,1245,1
190,2427.1792,139.55914,2498.4185,220.6867,2462,180,1
191,2327.2031,1214.2279,2376.5059,1276.6586,2351,1245,1
192,2327.206,1214.1538,2376.5293,1276.7432,2351,1245,1
193,2327.194,1214.1827,2376.5261,1276.7303,2351,1245,1
194,2327.2031,1214.1421,2376.542,1276.7354,2351,1245,1
195,2327.1533,1214.2158,2376.4834,1276.685,2351,1245,1
196,2327.1406,1214.1428,2376.5107,1276.749,2351,1245,1
197,2327.1123,1214.217,2376.4785,1276.7454,2351,1245,1
198,2327.0854,1214.1636,2376.484,1276.7483,2351,1245,1
199,2327.141,1214.2151,2376.4775,1276.6941,2351,1245,1
200,2327.1514,1214.1738,2376.5098,1276.7493,2351,1245,1
201,2327.105,1214.2141,2376.4917,1276.7651,2351,1245,1
202,2327.1472,1214.1606,2376.513,1276.7588,2351,1245,1
203,2327.1528,1214.2,2376.479,1276.7185,2351,1245,1
204,2327.1519,1214.1294,2376.5054,1276.7549,2351,1245,1
205,2327.099,1214.1985,2376.4878,1276.7617,2351,1245,1
206,2327.0825,1214.1526,2376.4878,1276.7698,2351,1245,1
206,2427.1274,139.65436,2498.5464,220.75763,2462,180,1
207,2327.137,1214.2092,2376.4822,1276.7185,2351,1245,1
208,2327.1162,1214.1526,2376.503,1276.763,2351,1245,1
209,2327.0923,1214.1945,2376.4932,1276.7618,2351,1245,1
210,2327.0798,1214.1482,2376.5032,1276.7659,2351,1245,1
211,2327.1343,1214.18,2376.483,1276.7201,2351,1245,1
212,2327.1213,1214.115,2376.5037,1276.7583,2351,1245,1
213,2327.085,1214.1818,2376.4888,1276.7574,2351,1245,1
214,2327.0728,1214.1519,2376.5015,1276.7571,2351,1245,1
214,2427.123,139.63321,2498.538,220.7901,2462,180,1
215,2327.1353,1214.2104,2376.4731,1276.7021,2351,1245,1
216,2327.1323,1214.1531,2376.5059,1276.741,2351,1245,1
217,2327.0986,1214.2031,2376.4883,1276.7471,2351,1245,1
218,2327.0903,1214.1672,2376.5024,1276.7485,2351,1245,1
218,2427.081,139.63327,2498.5547,220.79166,2462,180,1
219,2327.149,1214.1803,2376.481,1276.7118,2351,1245,1
220,2327.1443,1214.1228,2376.514,1276.7537,2351,1245,1
221,2327.1045,1214.1775,2376.4995,1276.7559,2351,1245,1
222,2327.0742,1214.1123,2376.5156,1276.773,2351,1245,1
223,2327.1294,1214.1776,2376.4917,1276.7218,2351,1245,1
224,2327.1338,1214.157,2376.503,1276.7439,2351,1245,1
225,2327.1013,1214.197,2376.4954,1276.7429,2351,1245,1
226,2327.0952,1214.1672,2376.5093,1276.7527,2351,1245,1
226,2427.0522,139.65294,2498.56,220.81416,2462,180,1
227,2327.1409,1214.1758,2376.4807,1276.7036,2351,1245,1
228,2327.153,1213.999,2376.5486,1276.7073,2351,1245,1
229,2327.127,1214.0496,2376.542,1276.7205,2351,1245,1
230,2327.1426,1214.0579,2376.518,1276.6707,2351,1245,1
231,2327.1296,1214.0396,2376.5442,1276.7329,2351,1245,1
232,2327.1587,1214.0122,2376.5352,1276.7031,2351,1245,1
233,2327.1255,1214.0264,2376.537,1276.7256,2351,1245,1
234,2327.1443,1214.0398,2376.507,1276.6609,2351,1245,1
235,2327.1094,1214.0259,2376.5234,1276.7202,2351,1245,1
236,2327.1387,1214.0194,2376.5269,1276.7054,2351,1245,1
237,2327.0923,1214.0153,2376.52,1276.7233,2351,1245,1
238,2327.1235,1214.0312,2376.5122,1276.6792,2351,1245,1
239,2327.1355,1214.0261,2376.5144,1276.6785,2351,1245,1
240,2327.1196,1214.0159,2376.518,1276.6902,2351,1245,1
240,1409.648,611.4133,1455.25,667.51196,1432,639,1
241,2327.125,1214.011,2376.5186,1276.6885,2351,1245,1
241,1409.7148,611.77625,1455.2146,667.4568,1432,639,1
242,2327.1177,1214.0479,2376.5103,1276.675,2351,1245,1
243,2327.1235,1214.0454,2376.5073,1276.6729,2351,1245,1
244,2327.1143,1214.051,2376.5068,1276.6716,2351,1245,1
245,2327.1118,1214.0298,2376.5103,1276.6846,2351,1245,1
246,2327.105,1214.0222,2376.5132,1276.6846,2351,1245,1
247,2327.109,1214.0332,2376.5122,1276.6865,2351,1245,1
248,2327.0962,1214.0426,2376.5137,1276.6857,2351,1245,1
249,2327.1055,1214.0415,2376.5117,1276.6865,2351,1245,1
250,2327.088,1214.0352,2376.5176,1276.6914,2351,1245,1
251,2327.0933,1214.0327,2376.5151,1276.689,2351,1245,1
252,2327.0874,1214.0486,2376.5093,1276.6802,2351,1245,1
252,1304.1494,703.0443,1350.5083,760.1415,1327,731,1
253,2327.1526,1213.9542,2376.4617,1276.7032,2351,1245,1
253,1303.3771,703.38074,1350.2347,760.3727,1326,731,1
