frame,x1,y1,x2,y2,cx,cy,visibility
41,1066.1793,1306.1056,1107.172,1367.5787,1086,1336,1
42,2329.293,1233.8274,2377.3652,1296.6526,2353,1265,1
43,2329.2776,1233.8265,2377.3538,1296.6581,2353,1265,1
44,2329.3252,1233.7927,2377.3564,1296.634,2353,1265,1
45,2329.315,1233.7849,2377.3828,1296.7117,2353,1265,1
46,2329.2705,1233.8088,2377.352,1296.6682,2353,1265,1
47,2329.314,1233.8754,2377.3516,1296.6964,2353,1265,1
47,1066.4569,1306.1154,1107.1381,1367.443,1086,1336,1
48,2329.5378,1233.8113,2377.2805,1296.6191,2353,1265,1
48,1066.4966,1306.0747,1107.2551,1367.4297,1086,1336,1
49,2329.5571,1233.751,2377.2827,1296.5571,2353,1265,1
49,1451.221,967.7124,1490.9238,1020.8528,1471,994,1
49,894.66077,1187.4933,952.01355,1254.1859,923,1220,1
50,2329.5574,1233.7443,2377.2908,1296.5587,2353,1265,1
50,1451.2026,967.73035,1490.9023,1020.8424,1471,994,1
51,2329.679,1233.7244,2377.2854,1296.511,2353,1265,1
51,1451.0007,967.4635,1491.0276,1021.0221,1471,994,1
51,1066.1641,1306.0315,1107.2053,1367.6194,1086,1336,1
52,2329.6765,1233.6852,2377.283,1296.515,2353,1265,1
52,1450.679,966.5906,1491.0117,1021.25073,1470,993,1
52,1066.1111,1305.9917,1107.218,1367.6245,1086,1336,1
53,2329.7148,1233.7179,2377.2852,1296.4745,2353,1265,1
53,1450.55,966.9988,1490.9099,1021.0635,1470,994,1
53,1066.1249,1306.0317,1107.0468,1367.6326,1086,1336,1
54,2329.6104,1233.7214,2377.2705,1296.492,2353,1265,1
54,1066.0721,1305.9119,1107.3058,1367.6257,1086,1336,1
54,1450.6824,968.1188,1489.615,1021.45154,1470,994,1
55,2329.6519,1233.822,2377.2837,1296.4885,2353,1265,1
55,1066.0676,1305.9053,1107.2498,1367.6377,1086,1336,1
55,1450.6665,968.06323,1489.6255,1021.37915,1470,994,1
56,2329.6672,1233.8208,2377.2454,1296.4985,2353,1265,1
56,1450.4395,966.5458,1489.602,1020.65393,1470,993,1
56,1066.0791,1306.1067,1107.1099,1367.6003,1086,1336,1
57,2330.0117,1233.9308,2377.2207,1296.4015,2353,1265,1
57,1066.4846,1306.1448,1107.5222,1367.5132,1087,1336,1
58,2330.0593,1233.948,2377.2468,1296.344,2353,1265,1
59,2330.0952,1233.9944,2377.2534,1296.325,2353,1265,1
60,2330.0398,1233.9657,2377.2556,1296.3375,2353,1265,1
61,2329.9863,1233.9097,2377.2334,1296.3306,2353,1265,1
62,2329.9639,1233.9006,2377.2363,1296.3533,2353,1265,1
63,2329.974,1233.9172,2377.234,1296.3545,2353,1265,1
64,2329.9795,1233.8818,2377.248,1296.3604,2353,1265,1
65,2329.9717,1234.0214,2377.2607,1296.4276,2353,1265,1
66,2329.9763,1234.0371,2377.2625,1296.4309,2353,1265,1
67,2330.0078,1233.9819,2377.246,1296.3848,2353,1265,1
67,1065.1649,1305.7639,1107.1927,1368.4934,1086,1337,1
68,2330.0168,1233.9663,2377.2449,1296.3164,2353,1265,1
68,1065.2142,1305.6808,1107.2303,1368.4261,1086,1337,1
69,2329.9675,1233.8966,2377.2532,1296.3063,2353,1265,1
69,1065.5571,1305.8472,1107.2983,1368.2112,1086,1337,1
70,2329.9712,1233.8176,2377.2612,1296.3977,2353,1265,1
70,1065.2839,1305.9923,1107.5178,1368.7872,1086,1337,1
71,2329.9429,1233.8142,2377.2505,1296.4526,2353,1265,1
71,1065.2188,1306.0402,1107.4858,1368.8182,1086,1337,1
72,2330.0083,1233.9368,2377.2544,1296.3967,2353,1265,1
72,1065.1002,1306.3066,1107.3903,1368.395,1086,1337,1
73,2329.9849,1233.9861,2377.224,1296.3425,2353,1265,1
73,1065.0405,1306.3824,1107.0845,1368.4686,1086,1337,1
74,2329.9956,1233.9712,2377.2603,1296.3098,2353,1265,1
74,1065.4293,1306.1396,1107.1222,1368.0923,1086,1337,1
75,2330.0002,1233.9897,2377.2532,1296.311,2353,1265,1
75,1065.1372,1306.4592,1107.0742,1368.1614,1086,1337,1
76,2330.001,1233.9896,2377.253,1296.2997,2353,1265,1
76,1065.4103,1306.7062,1106.8153,1368.4528,1086,1337,1
77,2330.0586,1233.9724,2377.2393,1296.2751,2353,1265,1
77,1065.3828,1306.6617,1106.9773,1368.4996,1086,1337,1
77,635.08075,1402.7933,677.0186,1460.9655,656,1431,1
78,2330.0332,1233.9347,2377.2373,1296.3082,2353,1265,1
78,1065.2712,1306.6768,1107.2805,1369.0068,1086,1337,1
78,635.01196,1402.8147,677.00415,1461.0557,656,1431,1
79,2330.006,1233.9207,2377.2307,1296.3037,2353,1265,1
79,1065.5615,1306.5349,1106.9912,1368.6228,1086,1337,1
80,2330.0066,1233.9219,2377.2317,1296.3013,2353,1265,1
80,1065.8755,1306.2981,1107.4678,1368.2673,1086,1337,1
80,634.98584,1402.8641,677.0852,1461.2455,656,1432,1
81,2330.0322,1233.9883,2377.2368,1296.3184,2353,1265,1
81,1065.7871,1306.252,1107.4033,1367.9443,1086,1337,1
82,2330.0605,1234.0367,2377.2383,1296.3846,2353,1265,1
82,1065.8452,1306.1892,1107.252,1367.7859,1086,1336,1
83,2330.05,1234.0247,2377.235,1296.3787,2353,1265,1
83,1065.9417,1306.2996,1107.2625,1367.8342,1086,1337,1
84,2330.0815,1234.019,2377.2563,1296.3281,2353,1265,1
84,1065.5094,1306.1284,1106.6996,1367.7856,1086,1336,1
85,2330.0415,1233.9453,2377.2524,1296.3022,2353,1265,1
85,1065.49,1306.2544,1106.8989,1368.064,1086,1337,1
86,2330.032,1233.9241,2377.2493,1296.321,2353,1265,1
86,1065.4851,1306.2683,1106.8567,1368.0188,1086,1337,1
87,2330.029,1233.9396,2377.2366,1296.319,2353,1265,1
87,1064.6118,1306.4749,1106.8892,1368.602,1085,1337,1
88,2330.042,1233.939,2377.2441,1296.3257,2353,1265,1
88,1065.0825,1306.2101,1106.4805,1368.1334,1085,1337,1
89,2330.0015,1233.9796,2377.2476,1296.3602,2353,1265,1
89,1064.989,1306.383,1106.9597,1368.4873,1085,1337,1
90,2330.0098,1233.9744,2377.246,1296.3337,2353,1265,1
90,1064.9287,1306.351,1106.9155,1368.5756,1085,1337,1
91,2330.0073,1233.9751,2377.2446,1296.3362,2353,1265,1
91,1065.2788,1306.3323,1106.894,1368.1831,1086,1337,1
92,2329.981,1233.978,2377.2632,1296.3784,2353,1265,1
92,1065.2269,1306.1318,1106.8312,1367.9727,1086,1337,1
93,2330.0298,1234.0134,2377.2437,1296.3005,2353,1265,1
93,1065.2725,1306.1536,1106.9185,1367.991,1086,1337,1
94,2330.0093,1233.9429,2377.2476,1296.23,2353,1265,1
94,1065.0491,1306.2517,1106.6743,1368.2097,1085,1337,1
95,2329.9766,1233.8373,2377.1777,1296.1952,2353,1265,1
95,1064.9902,1306.1796,1106.896,1368.4215,1085,1337,1
95,1450.8303,966.5399,1489.8518,1020.9667,1470,993,1
96,2329.916,1233.8325,2377.1885,1296.2686,2353,1265,1
96,1065.2109,1306.019,1107.2388,1368.0691,1086,1337,1
96,1450.9346,966.16754,1490.0801,1020.95215,1470,993,1
97,2329.8787,1233.8955,2377.173,1296.2871,2353,1265,1
97,1065.8105,1305.8059,1107.499,1367.842,1086,1336,1
97,1451.0087,966.117,1489.8202,1020.79956,1470,993,1
98,2329.937,1233.8635,2377.2202,1296.2415,2353,1265,1
98,1065.8655,1305.7574,1107.5078,1367.8273,1086,1336,1
99,2329.9272,1233.8513,2377.2222,1296.2473,2353,1265,1
99,1065.4137,1306.0212,1107.1442,1367.7571,1086,1336,1
100,2329.954,1233.8494,2377.2266,1296.2239,2353,1265,1
100,1065.4509,1306.2146,1107.157,1367.8489,1086,1337,1
101,2330.002,1233.8203,2377.2207,1296.188,2353,1265,1
101,1065.3759,1306.4696,1107.3749,1368.2804,1086,1337,1
102,2329.98,1233.8179,2377.2153,1296.2422,2353,1265,1
102,1065.344,1306.4128,1107.2073,1368.197,1086,1337,1
103,2329.98,1233.8243,2377.2144,1296.2501,2353,1265,1
103,1065.3728,1306.4573,1107.1814,1368.0667,1086,1337,1
104,2329.9678,1233.8225,2377.2095,1296.2649,2353,1265,1
104,1065.3225,1306.6075,1107.0032,1368.1193,1086,1337,1
105,2329.8682,1233.8208,2377.2031,1296.3291,2353,1265,1
105,1065.2087,1306.6277,1106.9402,1368.1931,1086,1337,1
106,2329.8862,1233.8132,2377.2534,1296.346,2353,1265,1
106,1065.2456,1306.4734,1106.9497,1368.0608,1086,1337,1
107,2329.8643,1233.7992,2377.248,1296.3412,2353,1265,1
107,1065.2007,1306.5417,1106.9834,1368.1594,1086,1337,1
108,2329.866,1233.8135,2377.24,1296.3584,2353,1265,1
108,1065.2539,1306.4873,1106.9385,1368.0493,1086,1337,1
109,2329.8496,1233.7334,2377.246,1296.4155,2353,1265,1
109,1065.2505,1306.5116,1106.897,1368.1198,1086,1337,1
110,2329.841,1233.7739,2377.2864,1296.3657,2353,1265,1
110,1065.185,1306.5409,1106.8757,1368.0526,1086,1337,1
111,2329.824,1233.7642,2377.2874,1296.374,2353,1265,1
111,1065.1677,1306.5776,1106.8723,1368.0918,1086,1337,1
112,2329.9019,1233.7784,2377.2764,1296.3978,2353,1265,1
112,1065.2128,1306.5283,1106.9005,1368.082,1086,1337,1
113,2329.8901,1233.7627,2377.23,1296.3848,2353,1265,1
113,1065.2168,1306.5559,1106.8467,1368.0725,1086,1337,1
114,2329.8247,1233.5876,2377.1606,1296.5271,2353,1265,1
114,1065.168,1306.376,1107.0078,1368.1992,1086,1337,1
114,1450.7386,966.5187,1490.2633,1020.83997,1470,993,1
115,2329.825,1233.5859,2377.1575,1296.5684,2353,1265,1
115,1065.1746,1306.3755,1107.031,1368.1724,1086,1337,1
116,2329.858,1233.5791,2377.186,1296.5701,2353,1265,1
116,1065.2327,1306.3475,1107.0925,1368.121,1086,1337,1
117,2329.8594,1233.5837,2377.1895,1296.5615,2353,1265,1
117,1065.2322,1306.3489,1107.0842,1368.1262,1086,1337,1
117,1450.8041,966.6152,1490.5072,1020.75977,1470,993,1
118,2329.878,1233.5835,2377.1758,1296.5347,2353,1265,1
118,1065.1812,1306.3627,1107.061,1368.1381,1086,1337,1
118,1451.0237,966.7447,1490.0779,1020.7285,1470,993,1
119,2329.8262,1233.6068,2377.168,1296.5402,2353,1265,1
119,1065.2239,1306.3789,1107.0847,1368.1245,1086,1337,1
120,2329.8604,1233.5864,2377.1738,1296.4092,2353,1264,1
120,1065.2612,1306.3436,1107.0859,1368.1266,1086,1337,1
121,2329.8254,1233.5978,2377.1995,1296.5353,2353,1265,1
121,1065.2537,1306.3535,1107.092,1368.1184,1086,1337,1
122,2329.8735,1233.5454,2377.1548,1296.396,2353,1264,1
122,1065.1865,1306.3225,1107.0801,1368.1384,1086,1337,1
122,1450.6133,965.28156,1490.2285,1020.5989,1470,992,1
122,976.25073,364.99518,1022.08606,407.79633,999,386,1
123,2329.762,1233.524,2377.196,1296.5111,2353,1265,1
123,1065.2024,1306.3386,1107.096,1368.1484,1086,1337,1
123,1450.4985,965.31226,1490.1807,1020.8938,1470,993,1
123,976.2522,364.94073,1022.0925,407.80267,999,386,1
124,2329.8513,1233.5835,2377.1975,1296.3428,2353,1264,1
124,956.4417,477.4026,1000.30975,531.5819,978,504,1
124,1065.2108,1306.3756,1107.0355,1368.118,1086,1337,1
125,2329.822,1233.6074,2377.2205,1296.5269,2353,1265,1
125,956.50165,477.36035,1000.2591,531.4955,978,504,1
125,1065.2151,1306.4146,1107.0215,1368.1372,1086,1337,1
126,2329.8613,1233.6086,2377.1953,1296.3606,2353,1264,1
126,956.3124,477.43854,1000.26306,531.6055,978,504,1
126,1065.206,1306.4052,1106.9795,1368.1193,1086,1337,1
127,2329.7625,1233.5615,2377.218,1296.5464,2353,1265,1
127,1065.2361,1306.333,1107.1216,1368.1436,1086,1337,1
128,2329.7812,1233.6085,2377.2207,1296.5157,2353,1265,1
128,1065.2537,1306.4238,1107.0583,1368.1055,1086,1337,1
128,965.3452,669.84204,1045.2107,760.92847,1005,715,1
129,2329.4429,1233.7439,2377.2505,1296.4639,2353,1265,1
129,966.9392,670.12366,1045.2438,762.13806,1006,716,1
129,1064.9131,1306.4307,1107.1099,1368.252,1086,1337,1
129,976.5769,365.55566,1021.13745,408.52087,998,387,1
129,634.09576,1402.9749,676.9178,1461.8245,655,1432,1
130,2329.5452,1233.7754,2377.278,1296.4814,2353,1265,1
130,967.057,670.16406,1045.3275,761.85986,1006,716,1
130,1064.8989,1306.5588,1107.114,1368.3457,1086,1337,1
130,634.08606,1403.0068,677.0033,1461.8123,655,1432,1
130,976.2116,365.54095,1020.45526,408.1728,998,386,1
131,2329.5327,1233.7998,2377.1929,1296.6633,2353,1265,1
131,969.1068,668.1755,1039.1279,758.759,1004,713,1
131,1064.8054,1306.572,1106.8855,1368.2488,1085,1337,1
131,976.5516,365.43182,1021.51776,408.1485,999,386,1
131,634.12366,1403.0082,676.9496,1461.8788,655,1432,1
132,2329.4937,1233.7428,2377.234,1296.6093,2353,1265,1
132,968.99036,668.2288,1039.1542,758.7176,1004,713,1
132,1064.7563,1306.4629,1106.8931,1368.291,1085,1337,1
132,976.4781,365.38135,1021.3879,408.0985,998,386,1
132,634.1013,1402.9927,676.93896,1461.8291,655,1432,1
133,2329.3672,1233.7649,2377.2656,1296.5554,2353,1265,1
133,1064.8296,1306.47,1106.9873,1368.2456,1085,1337,1
133,634.12573,1402.9783,676.9099,1461.8044,655,1432,1
134,2329.459,1233.8298,2377.2866,1296.6941,2353,1265,1
134,1064.7544,1306.4897,1106.8726,1368.2676,1085,1337,1
134,976.0276,365.23364,1020.8435,408.1278,998,386,1
134,634.15753,1402.9727,676.9692,1461.8284,655,1432,1
135,2329.4653,1233.8289,2377.246,1296.5032,2353,1265,1
135,1064.7971,1306.4346,1106.9368,1368.2539,1085,1337,1
135,634.1577,1402.9292,676.92163,1461.7998,655,1432,1
135,975.97504,365.21033,1020.7757,408.12744,998,386,1
136,2329.5112,1233.8425,2377.267,1296.4568,2353,1265,1
136,1030.366,600.70044,1068.199,638.1123,1049,619,1
136,1064.7101,1306.4619,1106.8573,1368.2876,1085,1337,1
136,976.0995,365.34418,1021.25964,408.0866,998,386,1
136,634.0811,1402.9486,676.941,1461.8944,655,1432,1
137,2329.4565,1233.7991,2377.269,1296.5652,2353,1265,1
137,1030.4651,600.8108,1068.1731,638.0703,1049,619,1
137,1064.7355,1306.438,1106.9047,1368.2808,1085,1337,1
137,976.29065,365.24762,1021.86536,408.07794,999,386,1
137,634.1243,1402.9343,676.9261,1461.8811,655,1432,1
138,2329.5332,1233.8218,2377.2563,1296.4336,2353,1265,1
138,1064.7644,1306.5215,1106.8757,1368.2788,1085,1337,1
138,976.01776,365.35846,1020.6629,408.1073,998,386,1
138,634.08044,1403.0013,676.94763,1461.921,655,1432,1
139,2329.4526,1233.7755,2377.2476,1296.5939,2353,1265,1
139,1064.7926,1306.4836,1106.9032,1368.2512,1085,1337,1
139,976.00183,365.3255,1020.6505,408.07318,998,386,1
139,634.13,1402.967,676.9398,1461.8982,655,1432,1
140,2329.514,1233.7969,2377.2556,1296.4546,2353,1265,1
140,1064.751,1306.499,1106.8188,1368.2554,1085,1337,1
140,975.77936,365.35242,1020.3201,408.1485,998,386,1
140,634.0852,1402.9844,676.9446,1461.9094,655,1432,1
141,2329.5122,1233.8042,2377.1958,1296.584,2353,1265,1
141,1059.238,653.1655,1098.8523,697.6891,1079,675,1
141,1064.7927,1306.4536,1106.8806,1368.2207,1085,1337,1
141,976.1024,365.379,1020.89,407.94223,998,386,1
141,922.2063,598.6061,991.75586,695.7825,956,647,1
141,634.11426,1403.0085,676.9404,1461.8994,655,1432,1
142,2329.5566,1233.8677,2377.2002,1296.4956,2353,1265,1
142,1059.2517,653.3207,1098.8064,697.79016,1079,675,1
142,1064.7667,1306.5508,1106.8632,1368.2622,1085,1337,1
142,976.16455,365.46027,1020.95874,407.89545,998,386,1
142,922.1396,598.54456,991.94354,695.8696,957,647,1
142,634.0537,1403.0337,676.97144,1461.9331,655,1432,1
143,2329.48,1233.3346,2376.816,1296.6139,2353,1264,1
143,759.8993,626.5474,807.05396,672.1152,783,649,1
143,1073.4277,688.52246,1121.8018,734.72705,1097,711,1
143,1064.8125,1306.5276,1106.792,1368.269,1085,1337,1
143,634.2302,1402.9424,676.823,1461.502,655,1432,1
144,2329.542,1233.3823,2376.8281,1296.522,2353,1264,1
144,759.70593,626.5255,807.0675,672.5653,783,649,1
144,1073.2653,688.49854,1121.6649,734.7372,1097,711,1
144,1064.7881,1306.5269,1106.7656,1368.2456,1085,1337,1
144,634.1094,1402.9663,676.82544,1461.5947,655,1432,1
145,2329.4204,1233.3679,2376.8306,1296.7178,2353,1265,1
145,1064.8281,1306.4124,1106.9221,1368.2817,1085,1337,1
145,634.22876,1402.9348,676.84155,1461.5334,655,1432,1
146,2329.4868,1233.3428,2376.8276,1296.5166,2353,1264,1
146,1064.7627,1306.4343,1106.8613,1368.2686,1085,1337,1
146,634.08765,1402.958,676.824,1461.6387,655,1432,1
147,2329.5156,1233.5195,2376.9111,1296.5762,2353,1265,1
147,1064.8469,1306.4192,1106.9822,1368.3391,1085,1337,1
147,634.0903,1402.9685,676.8173,1461.6663,655,1432,1
148,2329.5112,1233.4846,2376.8901,1296.5273,2353,1265,1
148,1064.8274,1306.4308,1106.9675,1368.3439,1085,1337,1
148,634.0812,1402.9862,676.84265,1461.6864,655,1432,1
149,2329.4978,1233.5226,2376.906,1296.589,2353,1265,1
149,1064.8314,1306.4822,1107.0021,1368.3733,1085,1337,1
149,634.08923,1402.9752,676.81506,1461.6813,655,1432,1
150,2329.563,1233.5127,2376.8364,1296.4668,2353,1264,1
150,1064.7986,1306.5881,1106.906,1368.3704,1085,1337,1
150,634.094,1402.9584,676.8323,1461.7372,655,1432,1
151,2329.3682,1233.45,2376.9092,1296.6458,2353,1265,1
151,1064.8435,1306.4905,1106.9666,1368.3293,1085,1337,1
151,634.1713,1402.9849,676.90704,1461.7598,655,1432,1
152,2329.4502,1233.4519,2376.9102,1296.5085,2353,1264,1
152,1065.343,1306.0599,1107.896,1368.4637,1086,1337,1
152,634.09595,1403.0247,676.85657,1461.7798,655,1432,1
153,2329.4053,1233.4161,2376.912,1296.5878,2353,1265,1
153,1065.2816,1306.0833,1107.8925,1368.5144,1086,1337,1
153,634.20294,1403.0194,676.87177,1461.7247,655,1432,1
154,2329.5718,1233.4863,2376.8208,1296.6499,2353,1265,1
154,1065.125,1306.3335,1107.637,1368.3096,1086,1337,1
154,634.1416,1402.9904,676.8169,1461.5658,655,1432,1
155,2329.4915,1233.4875,2376.7727,1296.7361,2353,1265,1
155,1065.3549,1306.2363,1107.7775,1368.3892,1086,1337,1
155,634.1621,1402.9797,676.88245,1461.6746,655,1432,1
156,2329.5378,1233.4954,2376.803,1296.6243,2353,1265,1
156,1065.3713,1306.2056,1107.5994,1368.3877,1086,1337,1
156,1450.8566,968.80963,1489.6493,1020.61816,1470,994,1
156,633.9325,1403.085,676.8712,1461.9019,655,1432,1
157,2329.4895,1233.4984,2376.7903,1296.6632,2353,1265,1
157,1065.3019,1306.2246,1107.5499,1368.4253,1086,1337,1
157,633.97766,1403.0605,676.8296,1461.8184,655,1432,1
157,1450.9818,968.7582,1489.6935,1020.548,1470,994,1
158,2329.514,1233.4902,2376.799,1296.6396,2353,1265,1
158,1065.358,1306.1694,1107.5812,1368.3784,1086,1337,1
158,633.9307,1403.0797,676.86273,1461.9015,655,1432,1
158,1450.9907,968.9221,1489.7163,1020.6538,1470,994,1
159,2329.5452,1233.4844,2376.844,1296.78,2353,1265,1
159,1065.2268,1306.1534,1107.5676,1368.3846,1086,1337,1
159,634.1959,1402.9998,676.8821,1461.7585,655,1432,1
160,2329.5461,1233.4382,2376.8533,1296.761,2353,1265,1
160,1065.2903,1306.1028,1107.6279,1368.3455,1086,1337,1
160,634.1033,1403.0015,676.9175,1461.8213,655,1432,1
161,2329.4355,1233.3572,2377.0088,1296.6667,2353,1265,1
161,1065.175,1306.1079,1107.636,1368.4336,1086,1337,1
161,634.1802,1403.0112,676.8696,1461.731,655,1432,1
162,2329.5662,1233.5063,2377.0837,1296.5962,2353,1265,1
162,1065.2183,1306.0891,1107.7212,1368.4431,1086,1337,1
162,634.099,1402.9941,676.9044,1461.8049,655,1432,1
163,2329.5198,1233.3877,2377.0515,1296.5991,2353,1264,1
163,1065.1587,1306.113,1107.675,1368.4763,1086,1337,1
163,634.1006,1402.9866,676.86597,1461.7825,655,1432,1
164,2329.6484,1233.4194,2376.8438,1296.7214,2353,1265,1
164,1065.2444,1306.161,1107.3523,1368.173,1086,1337,1
164,633.98376,1403.072,676.9064,1461.9636,655,1432,1
165,2329.6213,1233.4916,2376.8196,1296.6981,2353,1265,1
165,1065.1593,1306.22,1107.2938,1368.1912,1086,1337,1
165,633.91064,1403.0757,676.8098,1461.9214,655,1432,1
166,2329.6633,1233.4612,2376.8552,1296.7678,2353,1265,1
166,1065.2378,1306.166,1107.5352,1368.2354,1086,1337,1
166,634.0198,1403.0586,676.92456,1462.0591,655,1432,1
167,2329.6272,1233.516,2376.8542,1296.7762,2353,1265,1
167,1065.1482,1306.2579,1107.3186,1368.1798,1086,1337,1
167,634.13525,1403.0317,676.926,1461.9585,655,1432,1
168,2329.7808,1233.5569,2376.8545,1296.6731,2353,1265,1
168,1065.2784,1306.0967,1107.5846,1368.145,1086,1337,1
168,634.0326,1403.0281,676.95715,1462.1311,655,1432,1
168,1072.1047,565.6865,1117.0911,614.63477,1094,590,1
169,2329.7544,1233.5996,2376.8843,1296.7471,2353,1265,1
169,1065.1741,1306.092,1107.5354,1368.1794,1086,1337,1
169,634.15454,1403.0018,676.9475,1462.0157,655,1432,1
170,2329.1917,1233.3562,2376.5989,1296.7786,2352,1265,1
170,1065.5028,1306.6338,1107.7911,1368.1187,1086,1337,1
170,633.76825,1403.1023,676.971,1461.9543,655,1432,1
171,2329.2256,1233.2954,2376.6553,1296.5854,2352,1264,1
171,1065.5557,1306.5165,1107.6104,1368.1185,1086,1337,1
171,479.75494,781.5189,528.825,832.2528,504,806,1
171,634.14514,1403.0873,677.11584,1461.5887,655,1432,1
172,2329.4304,1233.113,2376.7551,1296.8113,2353,1264,1
172,1065.8472,1306.5176,1107.8408,1367.989,1086,1337,1
172,1449.6047,975.83435,1486.779,1020.9823,1468,998,1
172,633.95776,1403.0735,677.00745,1461.7004,655,1432,1
173,2329.4133,1233.0928,2376.763,1296.8125,2353,1264,1
173,1065.8318,1306.5112,1107.8064,1367.9956,1086,1337,1
173,1449.6948,975.7878,1486.8862,1021.0969,1468,998,1
173,633.9905,1403.0607,677.04224,1461.7203,655,1432,1
174,2329.7666,1232.7605,2376.4072,1296.6921,2353,1264,1
174,1065.4968,1306.4753,1108.0139,1368.1125,1086,1337,1
174,1075.1477,566.7908,1121.1375,616.4824,1098,591,1
174,1153.6472,659.2134,1233.3201,751.45337,1193,705,1
174,633.9143,1403.1511,676.8303,1461.4231,655,1432,1
